master_product_id,canonical_name,representative_name,primary_barcode,barcodes,barcode_norms,representative_image_url,image_keys,stores_count,stores,offers_count,match_methods,needs_review,review_reason,offer_names,offer_units
MP021037,"Tomi Color mosógél, 55 mosás, 2475 ml","Tomi Color mosógél, 55 mosás, 2475 ml",9000101599701,09000101599701;09000101800760;9000101599701,9000101599701;9000101800760,https://imageproxy.wolt.com/assets/6985df449b8bf67599530531,https://digitalcontent.api.tesco.com/v2/media/ghs/13a17060-f3fb-4eb7-bea9-8d199b19524f/0b7f2fe3-73fe-462a-aded-d85065b2a38b_1471200152.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/608a7d7a-a89a-4b14-9fe2-a3aa1913ab61/f189c1f7-8ec6-4948-a3af-eb6ddb565f1b_1985923810.jpeg;https://imageproxy.wolt.com/assets/6985df449b8bf67599530531,3,Prima;Spar;Tesco,4,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,"Tomi Color mosógél, 55 mosás, 2475 ml | Tomi Color mosógél, 55 mosás, 2475 ml | Tomi Color mosógél 55 mosás 2,475 l | Tomi Color mosógél 66 mosás 2,97 l",Spar: 2475.0 ml | Prima: 2475.0 ml | Tesco: 2475.0 ml | Tesco: 2970.0 ml
MP021038,Tomi Color mosókapszula 24 mosás,Tomi Color mosókapszula 24 mosás,9000101802962,09000101802962;9000101802962,9000101802962,https://imageproxy.wolt.com/assets/69a58373dbcc2d14e2ced590,https://digitalcontent.api.tesco.com/v2/media/ghs/15d698c3-5969-4a22-b1a8-089a063c1fc9/e138d480-782e-474c-998f-4dc899020ad7_1738406353.jpeg;https://imageproxy.wolt.com/assets/69a58373dbcc2d14e2ced590,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Tomi Color mosókapszula 24 mosás | Tomi Color mosókapszula 24 mosás,Spar: 288.0 g | Tesco: 1.0 db
MP021052,"Tomi Orchidea mosógél 50 mosás 2,25 l","Tomi Orchidea mosógél 50 mosás 2,25 l",9000101803549,09000101803549;09000101803785;9000101803549,9000101803549;9000101803785,https://imageproxy.wolt.com/assets/69a5836bdbcc2d14e2ced58b,https://digitalcontent.api.tesco.com/v2/media/ghs/8b1ecec8-9357-4fa0-80c6-e3437d67bca7/85101900-d947-4bca-8554-41e69e9e89ab_603575218.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/beca7263-4ddf-4681-84f1-0ad951b7ec79/072d8185-13e2-49ce-9ed3-e13e9c6589a8_77554702.jpeg;https://imageproxy.wolt.com/assets/69a5836bdbcc2d14e2ced58b,2,Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,"Tomi Orchidea mosógél 50 mosás 2,25 l | Tomi Orchidea mosógél 50 mosás 2,25 l | Tomi Orchidea mosógél 60 mosás 2,7 l",Spar: 2250.0 ml | Tesco: 2250.0 ml | Tesco: 2700.0 ml
MP021181,Trend Skandi,Trend Skandi,9772063999003,09772063999003;9772063999003,9772063999003,https://imageproxy.wolt.com/assets/6a1f547e4d397ca2e0f922f3,https://digitalcontent.api.tesco.com/v2/media/ghs/d8a37270-ce33-4b0d-8ff0-2dee128c4477/6745a614-9e4a-4ebf-8238-0e6539a2906f_490920902.jpeg;https://imageproxy.wolt.com/assets/6a1f547e4d397ca2e0f922f3,2,Prima;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Trend Skandi | Trend Skandi,Prima: 36.0 g | Tesco: 1.0 db
MP021288,TV Revü,TV Revü,9771789966009,09771789966009;9771789966009,9771789966009,https://imageproxy.wolt.com/assets/6936c51cb0f2d0c0d8d5a061,https://digitalcontent.api.tesco.com/v2/media/ghs/67097ff4-c351-48cb-81f1-92737a86e8ca/8ea4ba17-6a0a-4869-a94a-32b4350e5f57_1491740687.jpeg;https://imageproxy.wolt.com/assets/6936c51cb0f2d0c0d8d5a061,2,Prima;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,TV Revü | TV Revü,Prima: 42.0 g | Tesco: 1.0 db
MP021299,Twist tonhal napraforgóolajban 3 x 80 g (240 g),Twist tonhal napraforgóolajban 3 x 80 g (240 g),5999560674514,05999560674514;5999560674514,5999560674514,https://imageproxy.wolt.com/assets/69d6ec20f73c504e2e5f6daf,https://digitalcontent.api.tesco.com/v2/media/ghs/fb30c97c-31a3-4fc4-8885-afd194b696d8/495c560f-c20f-4fe6-a50e-a1e3874374af_1514449688.jpeg;https://imageproxy.wolt.com/assets/69d6ec20f73c504e2e5f6daf,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Twist tonhal napraforgóolajban 3 x 80 g (240 g) | Twist tonhal napraforgóolajban 3 x 80 g (240 g) | Twist tonhal napraforgóolajban 3 x 80 g (240 g),Spar: 156.0 g | Prima: 156.0 g | Tesco: 240.0 g
MP021300,Twist tonhal natúr lében 3 x 80 g (240 g),Twist tonhal natúr lében 3 x 80 g (240 g),5999560674538,05999560674538;5999560674538,5999560674538,https://imageproxy.wolt.com/assets/69d635ddf17312ee6578ee7e,https://digitalcontent.api.tesco.com/v2/media/ghs/bc58b239-9594-4263-9702-e0e600eb22f5/7e95ddbd-ad9b-4326-8a40-d2d40b3139d1_294844477.jpeg;https://imageproxy.wolt.com/assets/69d635ddf17312ee6578ee7e,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Twist tonhal natúr lében 3 x 80 g (240 g) | Twist tonhal natúr lében 3 x 80 g (240 g) | Twist tonhal natúr lében 3 x 80 g (240 g),Spar: 168.0 g | Prima: 168.0 g | Tesco: 240.0 g
MP021303,Twist tonhaltörzs napraforgóolajban jalapeno paprikás ízesítéssel 3 x 80 g (240 g),Twist tonhaltörzs napraforgóolajban jalapeno paprikás ízesítéssel 3 x 80 g (240 g),5999560674491,05999560674491;5999560674491,5999560674491,https://imageproxy.wolt.com/assets/689b98e69bbcfa1dc39bd0d7,https://digitalcontent.api.tesco.com/v2/media/ghs/5602d0b7-4eff-445d-9b7d-28811ed2cdda/64685693-1ff2-4d8d-b241-5c3ba06ea0a2_849555003.jpeg;https://imageproxy.wolt.com/assets/689b98e69bbcfa1dc39bd0d7,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Twist tonhaltörzs napraforgóolajban jalapeno paprikás ízesítéssel 3 x 80 g (240 g) | Twist tonhaltörzs napraforgóolajban jalapeno paprikás ízesítéssel 3 x 80 g (240 g),Spar: 156.0 g | Tesco: 240.0 g
MP021304,Twist tonhaltörzs napraforgóolajban édes chilis ízesítéssel 3 x 80 g (240 g),Twist tonhaltörzs napraforgóolajban édes chilis ízesítéssel 3 x 80 g (240 g),5999560674477,05999560674477;5999560674477,5999560674477,https://imageproxy.wolt.com/assets/689b98e69bbcfa1dc39bd0d8,https://digitalcontent.api.tesco.com/v2/media/ghs/3497989f-affb-47e9-8bea-0ae09b1cdbfe/9af46fc3-02fb-479b-b535-27a1c7b54764_2102303784.jpeg;https://imageproxy.wolt.com/assets/689b98e69bbcfa1dc39bd0d8,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Twist tonhaltörzs napraforgóolajban édes chilis ízesítéssel 3 x 80 g (240 g) | Twist tonhaltörzs napraforgóolajban édes chilis ízesítéssel 3 x 80 g (240 g),Spar: 156.0 g | Tesco: 240.0 g
MP021308,Twister Mallow multipack jégkrém 8 x 50 ml,Twister Mallow multipack jégkrém 8 x 50 ml,8721274805307,08721274805307;8721274805307,8721274805307,https://imageproxy.wolt.com/assets/69a18ef93fdec26b2f3150b5,https://digitalcontent.api.tesco.com/v2/media/ghs/e49559a6-2034-48a5-a969-95e834818ad4/0f39df7e-2a9f-43e8-b578-962f4df79990_1593138556.jpeg;https://imageproxy.wolt.com/assets/69a18ef93fdec26b2f3150b5,2,Spar;Tesco,2,same_barcode,true,eltérő_kiszerelés_ml,Twister Mini Mallow pillecukor ízű jégkrém szőlős és málnás-almás vizes jégkrémmel 8 db 400 ml | Twister Mallow multipack jégkrém 8 x 50 ml,Spar: 180.0 ml | Tesco: 400.0 ml
MP021332,Törley alkoholmentes borból készült habzó ital 750 ml,Törley alkoholmentes borból készült habzó ital 750 ml,5999136650935,05999136650935;05999136650942;5999136650935;5999136650942,5999136650935;5999136650942,https://imageproxy.wolt.com/assets/689b955f9bbcfa1dc39bcbdc,https://digitalcontent.api.tesco.com/v2/media/ghs/0e648462-a7a9-4992-a77b-f27d813edd1f/1d3b7538-5192-4576-9930-bc4fc84788ae.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/251e1a70-736b-4fc6-bed5-5ecf9f9be26b/67864140-6ae8-4af7-b8ab-2aa7bc685425.jpeg;https://imageproxy.wolt.com/assets/689b955d87a8f04a4a7daa54;https://imageproxy.wolt.com/assets/689b955f9bbcfa1dc39bcbdc,3,Prima;Spar;Tesco,5,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,"Törley alkoholmentes borból készült habzó ital 750 ml | Törley alkoholmentes borból készült habzó ital, 750 ml | Törley alkoholmentes borból készült habzó ital 750 ml | Törley alkoholmentes borból készült habzó ital 750 ml | Törley alkoholmentes borból készült habzó ital 750 ml",Spar: 750.0 ml | Spar: 750.0 ml | Prima: 750.0 ml | Tesco: 750.0 ml | Tesco: 750.0 ml
MP021450,Univer ketchup 590 g,Univer ketchup 590 g,5997010303267,05997010303267;05997010309436;5997010303267;5997010309436,5997010303267;5997010309436,https://imageproxy.wolt.com/assets/689b80769bbcfa1dc39bc11e,https://digitalcontent.api.tesco.com/v2/media/ghs/57bb2a34-c097-405e-a3c7-3feb0c25ef43/e4efb123-c4b3-42b7-b4c1-2aec2d3982bf.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/59ee5adb-34d9-4717-bc11-e974ff6be1aa/a1c5cf7d-3c52-4984-807c-d4c4cac02f9e.jpeg;https://imageproxy.wolt.com/assets/689b80769bbcfa1dc39bc11e;https://imageproxy.wolt.com/assets/689b80a59bbcfa1dc39bc16e,2,Spar;Tesco,4,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Univer ketchup 700 g | Univer ketchup 590 g | Univer ketchup 700 g | Univer ketchup 590 g,Spar: 700.0 g | Spar: 590.0 g | Tesco: 700.0 g | Tesco: 590.0 g
MP021477,Univer majonéz 510 g,Univer majonéz 510 g,5997010310135,05997010310135;05997010315659;5997010310135;5997010315659,5997010310135;5997010315659,https://imageproxy.wolt.com/assets/689b80a887a8f04a4a7d8f54,https://digitalcontent.api.tesco.com/v2/media/ghs/3e6b5c6f-fb19-4d98-8d8d-ffa7ca4eca7a/c329147c-d69a-4de8-9ea6-4f25f79a36c1_2075448764.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/c024eddb-fb7b-422b-ba41-d9354b808830/c9ed448c-7078-4c18-a086-5086ccd44774.jpeg;https://imageproxy.wolt.com/assets/689b80a887a8f04a4a7d8f54;https://imageproxy.wolt.com/assets/69fcaaf295a8304bb5040049,2,Spar;Tesco,4,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Univer majonéz 510 g | Univer majonéz 610 g | Univer majonéz 510 g | Univer majonéz 610 g,Spar: 510.0 g | Spar: 610.0 g | Tesco: 510.0 g | Tesco: 610.0 g
MP021484,Univer mustár 700 g,Univer mustár 700 g,5997010303274,05997010304189;05997010315635;05997010315673;5997010303274;5997010304189;5997010304769;5997010315635;5997010315673,5997010303274;5997010304189;5997010304769;5997010315635;5997010315673,https://imageproxy.wolt.com/assets/689b808b9bbcfa1dc39bc147,https://digitalcontent.api.tesco.com/v2/media/ghs/4fbd797e-41e7-4c75-9023-7e52396843ae/a3a750bb-7932-45e2-97f0-8d1ee37001ae.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/7216a6b2-c3df-4dd8-bb3f-d3f933a12a0c/f70e6eec-c35d-4a78-8c60-33914d168b44.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/7f304a93-ad37-4c8c-8c0b-efe19298b55e/1ccf67ec-0cb4-40e6-837f-2038f6d29fe0.jpeg;https://imageproxy.wolt.com/assets/689b80769bbcfa1dc39bc11d;https://imageproxy.wolt.com/assets/689b808487a8f04a4a7d8f1d;https://imageproxy.wolt.com/assets/689b808b9bbcfa1dc39bc147;https://imageproxy.wolt.com/assets/69b29d22649ecdda9f3fe6d5;https://imageproxy.wolt.com/assets/69fcaaee95a8304bb504003d,3,Prima;Spar;Tesco,10,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;sok_névváltozat;eltérő_kiszerelés_g;azonos_kép_eltérő_vonalkód,Univer mustár 530 g | Univer mustár 440 g | Univer mustár 700 g | Univer mustár 660 g | Univer mustár 700 g | Univer mustár 530 g | Univer mustár 640 g | Univer mustár 440 g | Univer mustár 700 g | Univer mustár 660 g,Spar: 530.0 g | Spar: 440.0 g | Spar: 700.0 g | Spar: 660.0 g | Prima: 700.0 g | Prima: 530.0 g | Prima: 640.0 g | Tesco: 440.0 g | Tesco: 700.0 g | Tesco: 660.0 g
MP021510,Univer vegán majonéz 420 g,Univer vegán majonéz 420 g,5997010312962,05997010312962;5997010315512,5997010312962;5997010315512,https://imageproxy.wolt.com/assets/69fcaaef95a8304bb504003e,https://digitalcontent.api.tesco.com/v2/media/ghs/b03735cf-b0eb-4cf8-8801-43b7ed519c78/369ff164-49f0-4b5d-91b9-a50ec4203ba9.jpeg;https://imageproxy.wolt.com/assets/69fcaaef95a8304bb504003e,2,Spar;Tesco,2,same_name_core_compatible_pack,true,több_normalizált_vonalkód,"Univer vegán, majonéz 410 g | Univer vegán majonéz 420 g",Spar: 410.0 g | Tesco: 420.0 g
MP021549,Vademecum My Little eperízű fogkrém 0-6 éves korig 50 ml,Vademecum My Little eperízű fogkrém 0-6 éves korig 50 ml,3838905003126,04068883000445;3838905003126,3838905003126;4068883000445,https://imageproxy.wolt.com/assets/6890b1667762f45f64f15c77,https://digitalcontent.api.tesco.com/v2/media/ghs/62db0a5f-28af-4ae8-b5e7-07d6a6976648/d1b01a69-30c9-4966-98be-1b0f20323264_1376168812.jpeg;https://imageproxy.wolt.com/assets/6890b1667762f45f64f15c77,2,Spar;Tesco,2,same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Vademecum My Little eperízű fogkrém 0-6 éves korig 50 ml | Vademecum My Little eperízű fogkrém 0-6 éves korig 50 ml,Spar: 50.0 ml | Tesco: 50.0 ml
MP021572,Vanish folteltávolító szappan 250 g,Vanish folteltávolító szappan 250 g,5997321747231,05999109563507;5997321747231;5999109563507,5997321747231;5999109563507,https://imageproxy.wolt.com/assets/6942a268971a9b8089960a7b,https://digitalcontent.api.tesco.com/v2/media/ghs/97ae24bc-d7d6-47fb-a2ab-66eb82d90250/7901f177-f837-43be-b593-e06ed6d3c4ec_239915218.jpeg;https://imageproxy.wolt.com/assets/689b8246f18c6aaa80309f21;https://imageproxy.wolt.com/assets/6942a268971a9b8089960a7b,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,"Vanish folteltávolító szappan, 250 g | Vanish folteltávolító szappan 250 g | Vanish folteltávolító szappan 250 g",Spar: 250.0 g | Prima: 250.0 g | Tesco: 250.0 g
MP021799,Vileda Supermocio Soft felmosófej,Vileda Supermocio Soft felmosófej,4023103094192,04023103094192;08001940005720;8001940005720,4023103094192;8001940005720,https://imageproxy.wolt.com/assets/689b9fc9f18c6aaa8030c974,https://digitalcontent.api.tesco.com/v2/media/ghs/cd322de9-58e0-4cbf-a3a4-de6ed552eb80/f677d6cc-ef15-4db6-805e-0f343b4e7500_283208016.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/ecc8426a-6dbf-4279-a321-b6db923d8ab0/faff4e4e-4663-425e-9498-0a7f7105c275_1570038371.jpeg;https://imageproxy.wolt.com/assets/689b9fc9f18c6aaa8030c974,2,Spar;Tesco,3,same_barcode;same_exact_name,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;eltérő_kiszerelési_egység,Vileda Supermocio Soft felmosófej | Vileda Supermocio Soft felmosófej | Vileda Supermocio Soft felmosófej,Spar: 100.0 g | Tesco: 1.0 db | Tesco: 1.0 db
MP021811,Vileda Ultramax 2in1 mikroszálas felmosófej utántöltő,Vileda Ultramax 2in1 mikroszálas felmosófej utántöltő,4023103201262,04023103201262;4023103201262,4023103201262,https://imageproxy.wolt.com/assets/689b6bc787a8f04a4a7d761f,https://digitalcontent.api.tesco.com/v2/media/ghs/414540de-21b8-4336-9f5d-f54f49a8865f/e701327e-efab-48d4-b611-b12ba69fe1b6_1800847393.jpeg;https://imageproxy.wolt.com/assets/689b6bc787a8f04a4a7d761f,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Vileda Ultramax 2in1 mikroszálas felmosófej utántöltő | Vileda Ultramax 2in1 mikroszálas felmosófej utántöltő,Spar: 87.0 g | Tesco: 1.0 db
MP021864,Virágméz 250 g,Virágméz 250 g,5997508311187,5997508311187;5998150520132;5998150522501,5997508311187;5998150520132;5998150522501,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53b;https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c;https://imageproxy.wolt.com/assets/69aebdbaf115f4a3251e8d4d,2,Prima;Spar,3,same_exact_name,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Virágméz 250 g | Virágméz 250 g | Virágméz 250 g,Spar: 250.0 g | Spar: 250.0 g | Prima: 250.0 g
MP021988,Vöröshagyma lédig,Vöröshagyma lédig,2860520000000,02860520000000,2860520000000,https://imageproxy.wolt.com/assets/692eb4347e111a7234863bdb,https://digitalcontent.api.tesco.com/v2/media/ghs/76284f29-4e51-41dc-992f-bdad1bd84a31/fbd04f25-7a33-48dd-bcd6-2a81fed6997c.jpeg;https://imageproxy.wolt.com/assets/692eb4347e111a7234863bdb,2,Prima;Tesco,2,same_exact_name,true,eltérő_kiszerelés_g,Vöröshagyma lédig | Vöröshagyma lédig,Prima: 500.0 g | Tesco: 138.756 g
MP021989,Vöröskáposzta lédig,Vöröskáposzta lédig,2820170000000,02820170000000,2820170000000,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/69c67546-ebb3-11f0-85c7-d6f76b60f2b8_full___2026_01_07t112640.678.png,https://digitalcontent.api.tesco.com/v2/media/ghs/9b2804a2-4a8f-4f50-9903-2c725b09d6e9/f6e501e5-876f-4075-b13b-0ac354dc08a0_931227021.jpeg;https://wolt-menu-images-cdn.wolt.com/menu-images/5fc5236286cb8e796a007932/1529909a-c7e4-11ed-8d94-12cc0d9cee3c_10000156093.jpeg;https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/69c67546-ebb3-11f0-85c7-d6f76b60f2b8_full___2026_01_07t112640.678.png,3,Prima;Spar;Tesco,3,same_exact_name;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Vöröskáposzta lédig | Vöröskáposzta lédig | Vöröskáposzta lédig,Spar: 400.0 g | Prima: 1000.0 g | Tesco: 1155.388 g
MP022055,Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),4770608262709,04770608262709;04770608262716;4770608262709;4770608262716,4770608262709;4770608262716,https://imageproxy.wolt.com/assets/689b72e087a8f04a4a7d7b87,https://digitalcontent.api.tesco.com/v2/media/ghs/6971e332-c578-478a-9c28-88faeb3d6d87/ea6161b6-a323-4ec5-a021-02de964bf2ce_1239654828.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/6f3aa6e4-0919-415d-a4ab-9ed93b508916/e039643c-c5af-4739-b37e-cbeb80d85bb9_927264489.jpeg;https://imageproxy.wolt.com/assets/689b6d63f18c6aaa80308ca0;https://imageproxy.wolt.com/assets/689b72e087a8f04a4a7d7b87,3,Prima;Spar;Tesco,5,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g) | Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g) | Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g) | Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g) | Whiskas 1+ Tasty Mix teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),Spar: 340.0 g | Prima: 340.0 g | Prima: 340.0 g | Tesco: 340.0 g | Tesco: 340.0 g
MP022073,"Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg)","Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg)",5900951302503,05900951302503;5900951302534,5900951302503;5900951302534,https://imageproxy.wolt.com/assets/689b7ba99bbcfa1dc39bb7b3,https://digitalcontent.api.tesco.com/v2/media/ghs/c2686562-4a12-437f-bd47-64ddddb0c6ae/a4d33eb4-0060-4fb8-8c97-87a1fb6b5a01_1116958081.jpeg;https://imageproxy.wolt.com/assets/689b7ba99bbcfa1dc39bb7b3,2,Spar;Tesco,2,same_name_core_compatible_pack,true,több_normalizált_vonalkód,"Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg) | Whiskas 1+ Pure Delight teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg)",Spar: 1020.0 g | Tesco: 1020.0 g
MP022074,Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),5900951303227,05900951303227;05900951303265;5900951303227;5900951303265,5900951303227;5900951303265,https://imageproxy.wolt.com/assets/689b7baa9bbcfa1dc39bb7b6,https://digitalcontent.api.tesco.com/v2/media/ghs/87b29d36-648d-4142-9174-4f99c9c70386/703cfe79-d312-4132-a565-a628f9b93720_546720533.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/a6df7e2c-e621-49a6-82bc-b1e45e762dae/34f5d925-019e-437b-bb6b-4c0bf5683513_1863769280.jpeg;https://imageproxy.wolt.com/assets/689b7baa9bbcfa1dc39bb7b4;https://imageproxy.wolt.com/assets/689b7baa9bbcfa1dc39bb7b6,2,Prima;Tesco,4,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g) | Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g) | Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g) | Whiskas Pure Delight teljes értékű nedves eledel felnőtt macskáknak 4 x 85 g (340 g),Prima: 340.0 g | Prima: 340.0 g | Tesco: 340.0 g | Tesco: 340.0 g
MP022080,"Whiskas teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg)","Whiskas teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg)",3065890154810,03065890154810;08410136025723;08410136025853;3065890154810;8410136025853,3065890154810;8410136025723;8410136025853,https://imageproxy.wolt.com/assets/689ba16d87a8f04a4a7db473,https://digitalcontent.api.tesco.com/v2/media/ghs/1bd6e929-9357-4a63-b941-678a8f656276/6a9e3305-cdca-43fd-a21d-6e3b09fdf36a_184979775.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/71fef208-2317-49c9-9bd5-10bd75c79196/8ece8f09-cdf8-4a90-8f3a-7c1544d5b774_738664324.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/7c61ce40-c49d-4d15-be9b-4868bb770e60/4ad7a70c-8518-49f8-8b8a-df89fd5d965e_1530844464.jpeg;https://imageproxy.wolt.com/assets/689b6cc8f18c6aaa80308a87;https://imageproxy.wolt.com/assets/689ba16d87a8f04a4a7db473,2,Spar;Tesco,5,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,"Whiskas 1+ teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg) | Whiskas teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg) | Whiskas teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg) | Whiskas 1+ teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg) | Whiskas teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg)",Spar: 1020.0 g | Spar: 1020.0 g | Tesco: 1020.0 g | Tesco: 1020.0 g | Tesco: 1020.0 g
MP022122,Wilkinson Sword Classic borotvapenge 5 db,Wilkinson Sword Classic borotvapenge 5 db,4027800011209,04027800095933;4027800011209,4027800011209;4027800095933,https://imageproxy.wolt.com/assets/689b76f487a8f04a4a7d812b,https://digitalcontent.api.tesco.com/v2/media/ghs/c3d68919-b5bb-4c5f-8dcd-1fb6ddf28947/84af945f-9723-4e81-8655-2a13ceae7d1a_514749778.jpeg;https://imageproxy.wolt.com/assets/689b76f487a8f04a4a7d812b,2,Spar;Tesco,2,same_exact_name,true,több_normalizált_vonalkód;eltérő_kiszerelési_egység,Wilkinson Sword Classic borotvapenge 5 db | Wilkinson Sword Classic borotvapenge 5 db,Spar: 15.0 g | Tesco: 5.0 db
MP022287,Zeller lédig,Zeller lédig,2822600000000,02822600000000;5999562010631,2822600000000;5999562010631,https://imageproxy.wolt.com/assets/689b99259bbcfa1dc39bd153,https://digitalcontent.api.tesco.com/v2/media/ghs/3dcc789a-2249-47e4-ba44-dd8ab08edd9d/260d610e-eb8f-4e0b-bf54-4d77bee0b7c2_1804335167.jpeg;https://imageproxy.wolt.com/assets/689b99259bbcfa1dc39bd153,2,Spar;Tesco,2,same_exact_name,true,több_normalizált_vonalkód;eltérő_kiszerelés_g,Zeller lédig | Zeller lédig,Spar: 1750.0 g | Tesco: 769.616 g
