index,name,path,facet_code,facet,parent_path,depth,product_count
1304,Mosás,Háztartás|Mosás|Baba és kímélő mosószerek|Mosás,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NCYWJhJTIwJUMzJUE5cyUyMGslQzMlQURtJUMzJUE5bCVDNSU5MSUyMG1vcyVDMyVCM3N6ZXJlayU3Q01vcyVDMyVBMXM=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NCYWJhJTIwJUMzJUE5cyUyMGslQzMlQURtJUMzJUE5bCVDNSU5MSUyMG1vcyVDMyVCM3N6ZXJlayU3Q01vcyVDMyVBMXM=,Háztartás|Mosás|Baba és kímélő mosószerek,3,10
1324,Öblítők,Háztartás|Mosás|Baba és kímélő mosószerek|Öblítők,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NCYWJhJTIwJUMzJUE5cyUyMGslQzMlQURtJUMzJUE5bCVDNSU5MSUyMG1vcyVDMyVCM3N6ZXJlayU3QyVDMyU5NmJsJUMzJUFEdCVDNSU5MWs=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NCYWJhJTIwJUMzJUE5cyUyMGslQzMlQURtJUMzJUE5bCVDNSU5MSUyMG1vcyVDMyVCM3N6ZXJlayU3QyVDMyU5NmJsJUMzJUFEdCVDNSU5MWs=,Háztartás|Mosás|Baba és kímélő mosószerek,3,4
1274,Folttisztítók,Háztartás|Mosás|Folttisztítók és mosási kiegészítők|Folttisztítók,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDRm9sdHRpc3p0JUMzJUFEdCVDMyVCM2s=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDRm9sdHRpc3p0JUMzJUFEdCVDMyVCM2s=,Háztartás|Mosás|Folttisztítók és mosási kiegészítők,3,28
1325,Illatfokozók,Háztartás|Mosás|Folttisztítók és mosási kiegészítők|Illatfokozók,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDSWxsYXRmb2tveiVDMyVCM2s=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDSWxsYXRmb2tveiVDMyVCM2s=,Háztartás|Mosás|Folttisztítók és mosási kiegészítők,3,6
1294,Mosási kellékek,Háztartás|Mosás|Folttisztítók és mosási kiegészítők|Mosási kellékek,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDTW9zJUMzJUExc2klMjBrZWxsJUMzJUE5a2Vr,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDTW9zJUMzJUExc2klMjBrZWxsJUMzJUE5a2Vr,Háztartás|Mosás|Folttisztítók és mosási kiegészítők,3,19
1315,Vízlágyítók,Háztartás|Mosás|Folttisztítók és mosási kiegészítők|Vízlágyítók,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDViVDMyVBRHpsJUMzJUExZ3klQzMlQUR0JUMzJUIzaw==,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x0dGlzenQlQzMlQUR0JUMzJUIzayUyMCVDMyVBOXMlMjBtb3MlQzMlQTFzaSUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFrJTdDViVDMyVBRHpsJUMzJUExZ3klQzMlQUR0JUMzJUIzaw==,Háztartás|Mosás|Folttisztítók és mosási kiegészítők,3,5
1299,Fekete és fehér,Háztartás|Mosás|Folyékony mosószerek|Fekete és fehér,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x5JUMzJUE5a29ueSUyMG1vcyVDMyVCM3N6ZXJlayU3Q0Zla2V0ZSUyMCVDMyVBOXMlMjBmZWglQzMlQTly,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x5JUMzJUE5a29ueSUyMG1vcyVDMyVCM3N6ZXJlayU3Q0Zla2V0ZSUyMCVDMyVBOXMlMjBmZWglQzMlQTly,Háztartás|Mosás|Folyékony mosószerek,3,25
1275,Színes,Háztartás|Mosás|Folyékony mosószerek|Színes,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x5JUMzJUE5a29ueSUyMG1vcyVDMyVCM3N6ZXJlayU3Q1N6JUMzJUFEbmVz,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x5JUMzJUE5a29ueSUyMG1vcyVDMyVCM3N6ZXJlayU3Q1N6JUMzJUFEbmVz,Háztartás|Mosás|Folyékony mosószerek,3,48
1272,Általános,Háztartás|Mosás|Folyékony mosószerek|Általános,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x5JUMzJUE5a29ueSUyMG1vcyVDMyVCM3N6ZXJlayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NGb2x5JUMzJUE5a29ueSUyMG1vcyVDMyVCM3N6ZXJlayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,Háztartás|Mosás|Folyékony mosószerek,3,38
1306,Színes,Háztartás|Mosás|Mosókapszulák|Színes,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNrYXBzenVsJUMzJUExayU3Q1N6JUMzJUFEbmVz,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNrYXBzenVsJUMzJUExayU3Q1N6JUMzJUFEbmVz,Háztartás|Mosás|Mosókapszulák,3,14
1312,Általános,Háztartás|Mosás|Mosókapszulák|Általános,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNrYXBzenVsJUMzJUExayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNrYXBzenVsJUMzJUExayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,Háztartás|Mosás|Mosókapszulák,3,33
1357,Általános,Háztartás|Mosás|Mosólapok|Általános,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNsYXBvayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNsYXBvayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,Háztartás|Mosás|Mosólapok,3,4
1358,Fehér,Háztartás|Mosás|Mosóporok|Fehér,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNwb3JvayU3Q0ZlaCVDMyVBOXI=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNwb3JvayU3Q0ZlaCVDMyVBOXI=,Háztartás|Mosás|Mosóporok,3,2
1308,Színes,Háztartás|Mosás|Mosóporok|Színes,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNwb3JvayU3Q1N6JUMzJUFEbmVz,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNwb3JvayU3Q1N6JUMzJUFEbmVz,Háztartás|Mosás|Mosóporok,3,12
1314,Általános,Háztartás|Mosás|Mosóporok|Általános,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNwb3JvayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NNb3MlQzMlQjNwb3JvayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,Háztartás|Mosás|Mosóporok,3,15
1301,Általános,Háztartás|Mosás|Speciális mosószerek|Általános,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NTcGVjaSVDMyVBMWxpcyUyMG1vcyVDMyVCM3N6ZXJlayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0NTcGVjaSVDMyVBMWxpcyUyMG1vcyVDMyVCM3N6ZXJlayU3QyVDMyU4MWx0YWwlQzMlQTFub3M=,Háztartás|Mosás|Speciális mosószerek,3,5
1362,Baba és kímélő termékek,Háztartás|Mosás|Öblítők|Baba és kímélő termékek,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDQmFiYSUyMCVDMyVBOXMlMjBrJUMzJUFEbSVDMyVBOWwlQzUlOTElMjB0ZXJtJUMzJUE5a2Vr,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDQmFiYSUyMCVDMyVBOXMlMjBrJUMzJUFEbSVDMyVBOWwlQzUlOTElMjB0ZXJtJUMzJUE5a2Vr,Háztartás|Mosás|Öblítők,3,1
1261,"Elixír, koncentrátum","Háztartás|Mosás|Öblítők|Elixír, koncentrátum",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDRWxpeCVDMyVBRHIsJTIwa29uY2VudHIlQzMlQTF0dW0=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDRWxpeCVDMyVBRHIsJTIwa29uY2VudHIlQzMlQTF0dW0=,Háztartás|Mosás|Öblítők,3,44
1295,Folyékony öblítő,Háztartás|Mosás|Öblítők|Folyékony öblítő,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDRm9seSVDMyVBOWtvbnklMjAlQzMlQjZibCVDMyVBRHQlQzUlOTE=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDRm9seSVDMyVBOWtvbnklMjAlQzMlQjZibCVDMyVBRHQlQzUlOTE=,Háztartás|Mosás|Öblítők,3,72
1355,Mosóparfüm,Háztartás|Mosás|Öblítők|Mosóparfüm,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDTW9zJUMzJUIzcGFyZiVDMyVCQ20=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZibCVDMyVBRHQlQzUlOTFrJTdDTW9zJUMzJUIzcGFyZiVDMyVCQ20=,Háztartás|Mosás|Öblítők,3,19
1354,Mosás,Háztartás|Mosás|Öko mosási termékek|Mosás,SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZrbyUyMG1vcyVDMyVBMXNpJTIwdGVybSVDMyVBOWtlayU3Q01vcyVDMyVBMXM=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q01vcyVDMyVBMXMlN0MlQzMlOTZrbyUyMG1vcyVDMyVBMXNpJTIwdGVybSVDMyVBOWtlayU3Q01vcyVDMyVBMXM=,Háztartás|Mosás|Öko mosási termékek,3,3
1270,Ablaktisztítók,"Háztartás|Tisztítószerek, takarítóeszközök|Ablaktisztítók|Ablaktisztítók",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NBYmxha3Rpc3p0JUMzJUFEdCVDMyVCM2slN0NBYmxha3Rpc3p0JUMzJUFEdCVDMyVCM2s=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NBYmxha3Rpc3p0JUMzJUFEdCVDMyVCM2slN0NBYmxha3Rpc3p0JUMzJUFEdCVDMyVCM2s=,"Háztartás|Tisztítószerek, takarítóeszközök|Ablaktisztítók",3,10
1310,Bútortisztítás,"Háztartás|Tisztítószerek, takarítóeszközök|Bútortisztítás|Bútortisztítás",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NCJUMzJUJBdG9ydGlzenQlQzMlQUR0JUMzJUExcyU3Q0IlQzMlQkF0b3J0aXN6dCVDMyVBRHQlQzMlQTFz,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NCJUMzJUJBdG9ydGlzenQlQzMlQUR0JUMzJUExcyU3Q0IlQzMlQkF0b3J0aXN6dCVDMyVBRHQlQzMlQTFz,"Háztartás|Tisztítószerek, takarítóeszközök|Bútortisztítás",3,11
1339,Cipőfényezők,"Háztartás|Tisztítószerek, takarítóeszközök|Cipőtisztítás|Cipőfényezők",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NDaXAlQzUlOTF0aXN6dCVDMyVBRHQlQzMlQTFzJTdDQ2lwJUM1JTkxZiVDMyVBOW55ZXolQzUlOTFr,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NDaXAlQzUlOTF0aXN6dCVDMyVBRHQlQzMlQTFzJTdDQ2lwJUM1JTkxZiVDMyVBOW55ZXolQzUlOTFr,"Háztartás|Tisztítószerek, takarítóeszközök|Cipőtisztítás",3,3
1344,Cipőtisztítók,"Háztartás|Tisztítószerek, takarítóeszközök|Cipőtisztítás|Cipőtisztítók",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NDaXAlQzUlOTF0aXN6dCVDMyVBRHQlQzMlQTFzJTdDQ2lwJUM1JTkxdGlzenQlQzMlQUR0JUMzJUIzaw==,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NDaXAlQzUlOTF0aXN6dCVDMyVBRHQlQzMlQTFzJTdDQ2lwJUM1JTkxdGlzenQlQzMlQUR0JUMzJUIzaw==,"Háztartás|Tisztítószerek, takarítóeszközök|Cipőtisztítás",3,6
1267,Fertőtlenítés,"Háztartás|Tisztítószerek, takarítóeszközök|Fertőtlenítés|Fertőtlenítés",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NGZXJ0JUM1JTkxdGxlbiVDMyVBRHQlQzMlQTlzJTdDRmVydCVDNSU5MXRsZW4lQzMlQUR0JUMzJUE5cw==,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NGZXJ0JUM1JTkxdGxlbiVDMyVBRHQlQzMlQTlzJTdDRmVydCVDNSU5MXRsZW4lQzMlQUR0JUMzJUE5cw==,"Háztartás|Tisztítószerek, takarítóeszközök|Fertőtlenítés",3,21
1255,Fürdőszobai tisztítószerek,"Háztartás|Tisztítószerek, takarítóeszközök|Fürdőszobai tisztítószerek|Fürdőszobai tisztítószerek",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NGJUMzJUJDcmQlQzUlOTFzem9iYWklMjB0aXN6dCVDMyVBRHQlQzMlQjNzemVyZWslN0NGJUMzJUJDcmQlQzUlOTFzem9iYWklMjB0aXN6dCVDMyVBRHQlQzMlQjNzemVyZWs=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NGJUMzJUJDcmQlQzUlOTFzem9iYWklMjB0aXN6dCVDMyVBRHQlQzMlQjNzemVyZWslN0NGJUMzJUJDcmQlQzUlOTFzem9iYWklMjB0aXN6dCVDMyVBRHQlQzMlQjNzemVyZWs=,"Háztartás|Tisztítószerek, takarítóeszközök|Fürdőszobai tisztítószerek",3,12
1361,Géptisztítók,"Háztartás|Tisztítószerek, takarítóeszközök|Géptisztítók|Géptisztítók",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NHJUMzJUE5cHRpc3p0JUMzJUFEdCVDMyVCM2slN0NHJUMzJUE5cHRpc3p0JUMzJUFEdCVDMyVCM2s=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NHJUMzJUE5cHRpc3p0JUMzJUFEdCVDMyVCM2slN0NHJUMzJUE5cHRpc3p0JUMzJUFEdCVDMyVCM2s=,"Háztartás|Tisztítószerek, takarítóeszközök|Géptisztítók",3,2
1290,Konyhai tisztítószerek,"Háztartás|Tisztítószerek, takarítóeszközök|Konyhai tisztítószerek|Konyhai tisztítószerek",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NLb255aGFpJTIwdGlzenQlQzMlQUR0JUMzJUIzc3plcmVrJTdDS29ueWhhaSUyMHRpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaw==,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NLb255aGFpJTIwdGlzenQlQzMlQUR0JUMzJUIzc3plcmVrJTdDS29ueWhhaSUyMHRpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaw==,"Háztartás|Tisztítószerek, takarítóeszközök|Konyhai tisztítószerek",3,17
1287,"Zsíroldók, sütőtisztítók","Háztartás|Tisztítószerek, takarítóeszközök|Konyhai tisztítószerek|Zsíroldók, sütőtisztítók",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NLb255aGFpJTIwdGlzenQlQzMlQUR0JUMzJUIzc3plcmVrJTdDWnMlQzMlQURyb2xkJUMzJUIzaywlMjBzJUMzJUJDdCVDNSU5MXRpc3p0JUMzJUFEdCVDMyVCM2s=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NLb255aGFpJTIwdGlzenQlQzMlQUR0JUMzJUIzc3plcmVrJTdDWnMlQzMlQURyb2xkJUMzJUIzaywlMjBzJUMzJUJDdCVDNSU5MXRpc3p0JUMzJUFEdCVDMyVCM2s=,"Háztartás|Tisztítószerek, takarítóeszközök|Konyhai tisztítószerek",3,6
1284,Lefolyótiszító,"Háztartás|Tisztítószerek, takarítóeszközök|Lefolyótiszító|Lefolyótiszító",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NMZWZvbHklQzMlQjN0aXN6JUMzJUFEdCVDMyVCMyU3Q0xlZm9seSVDMyVCM3Rpc3olQzMlQUR0JUMzJUIz,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NMZWZvbHklQzMlQjN0aXN6JUMzJUFEdCVDMyVCMyU3Q0xlZm9seSVDMyVCM3Rpc3olQzMlQUR0JUMzJUIz,"Háztartás|Tisztítószerek, takarítóeszközök|Lefolyótiszító",3,7
1327,Padló,"Háztartás|Tisztítószerek, takarítóeszközök|Padlő-, szőnyeg- és kárpittisztítás|Padló",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NQYWRsJUM1JTkxLSwlMjBzeiVDNSU5MW55ZWctJTIwJUMzJUE5cyUyMGslQzMlQTFycGl0dGlzenQlQzMlQUR0JUMzJUExcyU3Q1BhZGwlQzMlQjM=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NQYWRsJUM1JTkxLSwlMjBzeiVDNSU5MW55ZWctJTIwJUMzJUE5cyUyMGslQzMlQTFycGl0dGlzenQlQzMlQUR0JUMzJUExcyU3Q1BhZGwlQzMlQjM=,"Háztartás|Tisztítószerek, takarítóeszközök|Padlő-, szőnyeg- és kárpittisztítás",3,13
1331,"Szőnyeg, kárpit","Háztartás|Tisztítószerek, takarítóeszközök|Padlő-, szőnyeg- és kárpittisztítás|Szőnyeg, kárpit",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NQYWRsJUM1JTkxLSwlMjBzeiVDNSU5MW55ZWctJTIwJUMzJUE5cyUyMGslQzMlQTFycGl0dGlzenQlQzMlQUR0JUMzJUExcyU3Q1N6JUM1JTkxbnllZywlMjBrJUMzJUExcnBpdA==,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NQYWRsJUM1JTkxLSwlMjBzeiVDNSU5MW55ZWctJTIwJUMzJUE5cyUyMGslQzMlQTFycGl0dGlzenQlQzMlQUR0JUMzJUExcyU3Q1N6JUM1JTkxbnllZywlMjBrJUMzJUExcnBpdA==,"Háztartás|Tisztítószerek, takarítóeszközök|Padlő-, szőnyeg- és kárpittisztítás",3,5
1351,Elektromos rovarirtók,"Háztartás|Tisztítószerek, takarítóeszközök|Rovarirtószerek|Elektromos rovarirtók",SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NSb3ZhcmlydCVDMyVCM3N6ZXJlayU3Q0VsZWt0cm9tb3MlMjByb3ZhcmlydCVDMyVCM2s=,b;SCVDMyVBMXp0YXJ0JUMzJUExcyU3Q1Rpc3p0JUMzJUFEdCVDMyVCM3N6ZXJlaywlMjB0YWthciVDMyVBRHQlQzMlQjNlc3prJUMzJUI2eiVDMyVCNmslN0NSb3ZhcmlydCVDMyVCM3N6ZXJlayU3Q0VsZWt0cm9tb3MlMjByb3ZhcmlydCVDMyVCM2s=,"Háztartás|Tisztítószerek, takarítóeszközök|Rovarirtószerek",3,4
