product_name,barcode,unit_price,categories,image_urls
"BB Dunántúli Merlot édes vörösbor 13% 0,75 l",5999136624325,1714.0,voros-bor-250,https://imageproxy.wolt.com/assets/68de7152b16814eaa0e5a2e1;https://imageproxy.wolt.com/assets/68de7152b16814eaa0e5a2e2
"BB Dunántúli Muskotály félédes fehérbor 11% 0,75 l",5999136624028,1714.0,feher-bor-249,https://imageproxy.wolt.com/assets/68de7154b16814eaa0e5a2eb;https://imageproxy.wolt.com/assets/68de7154b16814eaa0e5a2ec
"BB Dunántúli Sauvignon Blanc száraz fehérbor 12% 0,75 l",5999136624103,1714.0,feher-bor-249,https://imageproxy.wolt.com/assets/68de7154b16814eaa0e5a2ed;https://imageproxy.wolt.com/assets/68de7154b16814eaa0e5a2ee
"BB Dunántúli Szürkebarát félédes fehérbor 13% 0,75 l",5999136624035,1714.0,feher-bor-249,https://imageproxy.wolt.com/assets/68de7154b16814eaa0e5a2e9;https://imageproxy.wolt.com/assets/68de7154b16814eaa0e5a2ea
"BB Frizzante félédes fehér gyöngyözőbor 10,5% 0,75 l",5999136639510,1854.0,pezsgo-gyongyozo-bor-252,https://imageproxy.wolt.com/assets/689b955387a8f04a4a7daa43;https://imageproxy.wolt.com/assets/689b955587a8f04a4a7daa48
"BB Olaszrizling száraz fehérbor 12,5% 0,75 l",5999136624011,1714.0,feher-bor-249,https://imageproxy.wolt.com/assets/68de7151b16814eaa0e5a2df;https://imageproxy.wolt.com/assets/68de7152b16814eaa0e5a2e0
"BB Rosé Cuvée félédes rosébor 12% 0,75 l",5999136624226,1714.0,rose-bor-251,https://imageproxy.wolt.com/assets/68de7157b16814eaa0e5a2f9;https://imageproxy.wolt.com/assets/68de7157b16814eaa0e5a2fa
"BB Spumante édes rozé pezsgő 10% 0,75 l",5999136652601,1819.0,pezsgo-gyongyozo-bor-252,https://imageproxy.wolt.com/assets/689b9562f18c6aaa8030b90d;https://imageproxy.wolt.com/assets/689b9563f18c6aaa8030b915
"BB Spumante édes, fehér muskotály pezsgő 9,5% 0,75 l",5999136652618,1819.0,pezsgo-gyongyozo-bor-252,https://imageproxy.wolt.com/assets/689f15b8389cd6a6784363a9;https://imageproxy.wolt.com/assets/689f15b9389cd6a6784363ab
"BB Tramini édes fehérbor 11% 0,75 l",5999136624073,1714.0,feher-bor-249,https://imageproxy.wolt.com/assets/68de7152b16814eaa0e5a2e4;https://imageproxy.wolt.com/assets/68de7152b16814eaa0e5a2e3
