key,base_unit,base_price_diff_b_minus_a,base_price_pct_b_minus_a,Spar_product_name,Tesco_product_name,Spar_barcode,Tesco_barcode,Spar_unit_price,Tesco_unit_price,Spar_unit_type,Tesco_unit_type,Spar_unit_step,Tesco_unit_step,Spar_base_price,Tesco_base_price,Spar_categories,Tesco_categories
7622210694935|milka chocomax waffelini alpesi tej felhasználásával készült kakaós ostya 31 g,kg,645.161,9.569,Milka Chocomax Waffelini alpesi tej felhasználásával készült kakaós ostya 31 g,Milka Chocomax Waffelini alpesi tej felhasználásával készült kakaós ostya 31 g,7622210694935,07622210694935,209.0,229.0,g,g,31.0,31.0,6741.935,7387.097,csokolade-175,Alapvető élelmiszerek|Csokoládék|Csokoládészeletek|Ostyaszeletek
7622210711472|milka singles mix alpesi tejcsokoládé válogatás 138 g,kg,362.319,2.025,Milka Singles Mix alpesi tejcsokoládé válogatás 138 g,Milka Singles Mix alpesi tejcsokoládé válogatás 138 g,7622210711472,07622210711472,2469.0,2519.0,g,g,138.0,138.0,17891.304,18253.623,desszert-bonbon-177,Alapvető élelmiszerek|Csokoládék|Desszert csokoládék|Desszert csokoládék
"7622210728142|belvita kakaós, gabonás keksz csokoládédarabokkal 30% kevesebb cukorral 6 50 g (300 g)",kg,100.0,2.383,"Belvita kakaós, gabonás keksz csokoládédarabokkal 30% kevesebb cukorral 6  50 g (300 g)","Belvita kakaós, gabonás keksz csokoládédarabokkal 30% kevesebb cukorral 6 50 g (300 g)",7622210728142,07622210728142,1259.0,1289.0,g,g,300.0,300.0,4196.667,4296.667,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
7622210769947|belvita soft bakes gabonás keksz epres töltelékkel 50 g,kg,220.0,3.503,Belvita Soft Bakes Gabonás Keksz Epres Töltelékkel 50 G,Belvita Soft Bakes Gabonás Keksz Epres Töltelékkel 50 G,7622210769947,07622210769947,314.0,325.0,g,g,50.0,50.0,6280.0,6500.0,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Egyéb édes kekszek"
7622210781727|oreo choc'o brownie kakaós töltelékkel töltött kakaós keksz 154 g,kg,-227.273,-4.768,Oreo Choc'o Brownie kakaós töltelékkel töltött kakaós keksz 154 g,Oreo Choc'o Brownie kakaós töltelékkel töltött kakaós keksz 154 g,7622210781727,07622210781727,734.0,699.0,g,g,154.0,154.0,4766.234,4538.961,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
"7622210788108|belvita soft bakes gabonás, mogyoróízű keksz kakaós töltelékkel 50 g",kg,220.0,3.503,"Belvita Soft Bakes gabonás, mogyoróízű keksz kakaós töltelékkel 50 g","Belvita Soft Bakes gabonás, mogyoróízű keksz kakaós töltelékkel 50 g",7622210788108,07622210788108,314.0,325.0,g,g,50.0,50.0,6280.0,6500.0,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Egyéb édes kekszek"
7622210818553|milka choco wafer alpesi tejcsokoládéval bevont ostya kakaós töltelékkel 5 x 30 g (150 g),kg,166.667,2.285,Milka Choco Wafer alpesi tejcsokoládéval bevont ostya kakaós töltelékkel 5 x 30 g (150 g),Milka Choco Wafer alpesi tejcsokoládéval bevont ostya kakaós töltelékkel 5 x 30 g (150 g),7622210818553,07622210818553,1094.0,1119.0,g,g,150.0,150.0,7293.333,7460.0,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Ostyák, nápolyik|Ostyák, nápolyik"
"7622210826251|milka oreo sandwich kakaós kekszek vaníliaízű, tejes krémtöltelékkel alpesi tejcsokoládén 92 g",kg,-380.435,-4.768,"Milka Oreo Sandwich Kakaós Kekszek Vaníliaízű, Tejes Krémtöltelékkel Alpesi Tejcsokoládén 92 G","Milka Oreo Sandwich kakaós kekszek vaníliaízű, tejes krémtöltelékkel alpesi tejcsokoládén 92 g",7622210826251,07622210826251,734.0,699.0,g,g,92.0,92.0,7978.261,7597.826,tablas-csokoladek-176,Alapvető élelmiszerek|Csokoládék|Táblás tejcsokoládék|Töltött táblás csokoládék
"7622210833051|belvita gabonás keksz, mogyorós ízű kakaós töltelékkel 250g",kg,240.0,4.766,"Belvita gabonás keksz, mogyorós ízű kakaós töltelékkel 250g","Belvita gabonás keksz, mogyorós ízű kakaós töltelékkel 250g",7622210833051,07622210833051,1259.0,1319.0,g,g,250.0,250.0,5036.0,5276.0,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Egyéb édes kekszek"
7622210928580|milka i love milka alpesi tejcsokoládé praliné mogyorós krémtöltelékkel 44 g,kg,772.727,4.503,Milka I love Milka alpesi tejcsokoládé praliné mogyorós krémtöltelékkel 44 g,Milka I love Milka alpesi tejcsokoládé praliné mogyorós krémtöltelékkel 44 g,7622210928580,07622210928580,755.0,789.0,g,g,44.0,44.0,17159.091,17931.818,desszert-bonbon-177,Alapvető élelmiszerek|Csokoládék|Desszert csokoládék|Desszert csokoládék
"7622210954343|sport duó tejcsokoládéval mártott szelet kókuszos, karamellás töltelékkel 60 g",kg,250.0,4.777,"Sport Duó tejcsokoládéval mártott szelet kókuszos, karamellás töltelékkel 60 g","Sport Duó tejcsokoládéval mártott szelet kókuszos, karamellás töltelékkel 60 g",7622210954343,07622210954343,314.0,329.0,g,g,60.0,60.0,5233.333,5483.333,csokolade-175,Alapvető élelmiszerek|Csokoládék|Csokoládészeletek|Kókuszos szeletek
"7622210977434|oreo golden vaníliaízű töltött keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g",kg,-227.273,-4.768,"OREO Golden Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g","OREO Golden Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 14 db keksz 154 g",7622210977434,07622210977434,734.0,699.0,g,g,154.0,154.0,4766.234,4538.961,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
7622210998781|milka cookies sensations keksz alpesi tejcsokoládé darabokkal és tejcsokoládés töltelékkel 156 g,kg,160.256,2.285,Milka Cookies Sensations keksz alpesi tejcsokoládé darabokkal és tejcsokoládés töltelékkel 156 g,Milka Cookies Sensations keksz alpesi tejcsokoládé darabokkal és tejcsokoládés töltelékkel 156 g,7622210998781,07622210998781,1094.0,1119.0,g,g,156.0,156.0,7012.821,7173.077,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
76222498|milka tender piskótatekercs tejes krémtöltelékkel tejcsokoládéval mártva 37 g,kg,432.432,4.457,Milka Tender piskótatekercs tejes krémtöltelékkel tejcsokoládéval mártva 37 g,Milka Tender piskótatekercs tejes krémtöltelékkel tejcsokoládéval mártva 37 g,76222498,00000076222498,359.0,375.0,g,g,37.0,37.0,9702.703,10135.135,sutemeny-178,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Piskóták|Piskóták"
7622300026752|milka à la dessert au chocolat alpesi tejcsokoládé habosított kakaós töltelékkel 100 g,kg,-350.0,-4.768,Milka à la Dessert au Chocolat alpesi tejcsokoládé habosított kakaós töltelékkel 100 g,Milka à la Dessert au Chocolat alpesi tejcsokoládé habosított kakaós töltelékkel 100 g,7622300026752,07622300026752,734.0,699.0,g,g,100.0,100.0,7340.0,6990.0,tablas-csokoladek-176,Alapvető élelmiszerek|Csokoládék|Táblás tejcsokoládék|Egyéb táblás tejcsokoládék
7622300134532|milka mmmax alpesi tejcsokoládé karamell ízű tejes krémtöltelékkel 300 g,kg,-333.333,-4.764,Milka Mmmax alpesi tejcsokoládé karamell ízű tejes krémtöltelékkel 300 g,Milka Mmmax alpesi tejcsokoládé karamell ízű tejes krémtöltelékkel 300 g,7622300134532,07622300134532,2099.0,1999.0,g,g,300.0,300.0,6996.667,6663.333,tablas-csokoladek-176,Alapvető élelmiszerek|Csokoládék|Táblás tejcsokoládék|Mogyorós tejcsokoládék
7622300291785|milka alpesi tej felhasználásával készült tejcsokoládé eperízű krémmel töltve 100 g,kg,-350.0,-4.768,Milka alpesi tej felhasználásával készült tejcsokoládé eperízű krémmel töltve 100 g,Milka alpesi tej felhasználásával készült tejcsokoládé eperízű krémmel töltve 100 g,7622300291785,07622300291785,734.0,699.0,g,g,100.0,100.0,7340.0,6990.0,tablas-csokoladek-176,Alapvető élelmiszerek|Csokoládék|Táblás tejcsokoládék|Töltött táblás csokoládék
7622300292522|milka choco mini stars tejes krémmel töltött keksz tejcsokoládéval 185 g,kg,189.189,3.199,Milka Choco Mini Stars tejes krémmel töltött keksz tejcsokoládéval 185 g,Milka Choco Mini Stars tejes krémmel töltött keksz tejcsokoládéval 185 g,7622300292522,07622300292522,1094.0,1129.0,g,g,185.0,185.0,5913.514,6102.703,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
"7622300382216|belvita kakaós, gabonás keksz csokoládédarabokkal 50g",kg,100.0,1.592,"Belvita kakaós, gabonás keksz csokoládédarabokkal 50g","Belvita kakaós, gabonás keksz csokoládédarabokkal 50g",7622300382216,07622300382216,314.0,319.0,g,g,50.0,50.0,6280.0,6380.0,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
"7622300443269|belvita kakaós, gabonás keksz csokoládédarabokkal 6 x 50 g (300 g)",kg,100.0,2.383,"Belvita kakaós, gabonás keksz csokoládédarabokkal 6 x 50 g (300 g)","Belvita kakaós, gabonás keksz csokoládédarabokkal 6 x 50 g (300 g)",7622300443269,07622300443269,1259.0,1289.0,g,g,300.0,300.0,4196.667,4296.667,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
"7622300444181|oreo original vaníliaízű töltött keksz, vegetáriánusok is fogyaszthatják, 16 db keksz 176 g",kg,-113.636,-2.472,"OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 16 db keksz 176 g","OREO Original Vaníliaízű Töltött Keksz, vegetáriánusok is fogyaszthatják, 16 db keksz 176 g",7622300444181,07622300444181,809.0,789.0,g,g,176.0,176.0,4596.591,4482.955,keksz-183,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Édes teasütemények"
7622300570293|tuc füstölt bacon ízű kréker 100 g,kg,450.0,10.369,Tuc füstölt bacon ízű kréker 100 g,Tuc füstölt bacon ízű kréker 100 g,7622300570293,07622300570293,434.0,479.0,g,g,100.0,100.0,4340.0,4790.0,ropi-perec-sos-kekszek-190,"Alapvető élelmiszerek|Rágcsálnivalók, chips|Sós kekszek, sós pálcikák és krékerek|Krékerek"
7622300570316|tuc mini bacon ízű kréker 100 g,kg,-90.0,-2.074,Tuc Mini Bacon ízű Kréker 100 G,Tuc Mini Bacon ízű Kréker 100 G,7622300570316,07622300570316,434.0,425.0,g,g,100.0,100.0,4340.0,4250.0,ropi-perec-sos-kekszek-190,"Alapvető élelmiszerek|Rágcsálnivalók, chips|Sós kekszek, sós pálcikák és krékerek|Krékerek"
7622300617820|milka oreo alpesi tejcsokoládé kakaós kekszdarabokkal és vaníliaízű tejes krémtöltelékkel 100 g,kg,-350.0,-4.768,Milka Oreo alpesi tejcsokoládé kakaós kekszdarabokkal és vaníliaízű tejes krémtöltelékkel 100 g,Milka Oreo alpesi tejcsokoládé kakaós kekszdarabokkal és vaníliaízű tejes krémtöltelékkel 100 g,7622300617820,07622300617820,734.0,699.0,g,g,100.0,100.0,7340.0,6990.0,tablas-csokoladek-176,Alapvető élelmiszerek|Csokoládék|Táblás tejcsokoládék|Töltött táblás csokoládék
7622300731571|dörmi csokoládés krémmel töltött puha piskóta 5 x 30 g (150 g),kg,-333.333,-5.959,Dörmi csokoládés krémmel töltött puha piskóta 5 x 30 g (150 g),Dörmi csokoládés krémmel töltött puha piskóta 5 x 30 g (150 g),7622300731571,07622300731571,839.0,789.0,g,g,150.0,150.0,5593.333,5260.0,sutemeny-178,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Kekszek gyerekeknek"
7622300731595|dörmi tejes krémmel töltött puha piskóta 5 x 30 g (150 g),kg,-333.333,-5.959,Dörmi tejes krémmel töltött puha piskóta 5 x 30 g (150 g),Dörmi tejes krémmel töltött puha piskóta 5 x 30 g (150 g),7622300731595,07622300731595,839.0,789.0,g,g,150.0,150.0,5593.333,5260.0,piskota-181,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Édes kekszek|Kekszek gyerekeknek"
7622300784751|milka cake & choc piskóta tejcsokoládé darabokkal és csokoládés töltelékkel 5 x 35 g (175 g),kg,-28.571,-0.457,Milka Cake & Choc piskóta tejcsokoládé darabokkal és csokoládés töltelékkel 5 x 35 g (175 g),Milka Cake & Choc piskóta tejcsokoládé darabokkal és csokoládés töltelékkel 5 x 35 g (175 g),7622300784751,07622300784751,1094.0,1089.0,g,g,175.0,175.0,6251.429,6222.857,piskota-181,"Alapvető élelmiszerek|Kekszek, piskóták, nápolyik|Piskóták|Piskóták"
"7630040406352|martini asti illatos minőségi édes pezsgő 7,5% 750 ml",l,-372.0,-4.836,"Martini Asti illatos minőségi édes pezsgő 7,5% 750 ml","Martini Asti illatos minőségi édes pezsgő 7,5% 750 ml",7630040406352,07630040406352,5769.0,5490.0,ml,ml,750.0,750.0,7692.0,7320.0,pezsgo-gyongyozo-bor-252,Italok|Pezsgők|Hagyományos pezsgők|Asti
7630040409049|martini extra száraz vermut 18% 1 l,l,-1195.0,-18.427,Martini extra száraz vermut 18% 1 l,Martini extra száraz vermut 18% 1 l,7630040409049,07630040409049,6485.0,5290.0,ml,ml,1000.0,1000.0,6485.0,5290.0,egyeb-alkoholos-italok-koktelok-247,Italok|Szeszes italok|Vermouth|Vermouth
"7630486400662|canderel stevia növényből származó szteviol glikozid alapú asztali édesítőszer 120 db 10,2 g",kg,490.196,0.389,"Canderel stevia növényből származó szteviol glikozid alapú asztali édesítőszer 120 db 10,2 g","Canderel stevia növényből származó szteviol glikozid alapú asztali édesítőszer 120 db 10,2 g",7630486400662,07630486400662,1284.0,1289.0,g,g,10.2,10.2,125882.353,126372.549,edesitoszerek-170,Speciális|Hozzáadott cukor mentes|Édesítők|Édesítők
7702018405015|gillette mach3 extra comfort férfi borotvazselé 240 ml,l,-812.5,-13.504,Gillette Mach3 Extra Comfort Férfi Borotvazselé 240 ml,Gillette Mach3 Extra Comfort Férfi Borotvazselé 240 ml,7702018405015,07702018405015,1444.0,1249.0,ml,ml,240.0,240.0,6016.667,5204.167,borotvahab-294,"Drogéria|Férfi borotválkozás|Borotvahabok, borotvazselék|Borotvahabok, borotvazselék"
"7702018466979|gillette blueii plus eldobható férfi borotva, 14 db",db,-3.214,-1.715,"Gillette BlueII Plus Eldobható Férfi Borotva, 14 db","Gillette BlueII Plus Eldobható Férfi Borotva, 14 db",7702018466979,07702018466979,2624.0,2579.0,db,db,14.0,14.0,187.429,184.214,borotva-295,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
"7702018547319|gillette blue3 comfort slalom eldobható borotva, 3 db",db,0.0,0.0,"Gillette Blue3 Comfort Slalom Eldobható Borotva, 3 db","Gillette Blue3 Comfort Slalom Eldobható Borotva, 3 db",7702018547319,07702018547319,1049.0,1049.0,db,db,3.0,3.0,349.667,349.667,borotva-295,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
"7702018866984|gillette fusion5 borotvabetétek férfi borotvához, 4 borotvabetétek, 5 penge, precíziós nyíró",db,-84.0,-1.067,"Gillette Fusion5 Borotvabetétek Férfi Borotvához, 4 Borotvabetétek, 5 Penge, Precíziós Nyíró","Gillette Fusion5 Borotvabetétek Férfi Borotvához, 4 Borotvabetétek, 5 Penge, Precíziós Nyíró",7702018866984,07702018866984,7874.0,7790.0,db,db,1.0,1.0,7874.0,7790.0,borotva-295,"Drogéria|Férfi borotválkozás|Borotvakészülékek, borotvák|Borotvakészülékek, borotvák"
"7702018981588|gillette classic borotvazselé original illattal, gyors és egyszerű borotválkozás, 200ml",l,-300.0,-4.766,"Gillette Classic Borotvazselé Original Illattal, Gyors És Egyszerű Borotválkozás, 200ml","Gillette Classic Borotvazselé Original Illattal, Gyors És Egyszerű Borotválkozás, 200ml",7702018981588,07702018981588,1259.0,1199.0,ml,ml,200.0,200.0,6295.0,5995.0,borotvahab-294,"Drogéria|Férfi borotválkozás|Borotvahabok, borotvazselék|Borotvahabok, borotvazselék"
"7702018982011|gillette series nyugtató hatású borotvazselé aloe verával, 240ml",l,-916.667,-14.976,"Gillette Series Nyugtató Hatású Borotvazselé Aloe Verával, 240ml","Gillette Series Nyugtató Hatású Borotvazselé Aloe Verával, 240ml",7702018982011,07702018982011,1469.0,1249.0,ml,ml,240.0,240.0,6120.833,5204.167,borotvahab-294,"Drogéria|Férfi borotválkozás|Borotvahabok, borotvazselék|Borotvahabok, borotvazselék"
"8000020016885|cinzano asti édes fehér pezsgő 7% 0,75 l",l,-140.0,-2.172,"Cinzano Asti édes fehér pezsgő 7% 0,75 l","Cinzano Asti édes fehér pezsgő 7% 0,75 l",8000020016885,08000020016885,4834.0,4729.0,ml,ml,750.0,750.0,6445.333,6305.333,pezsgo-gyongyozo-bor-252,Italok|Pezsgők|Hagyományos pezsgők|Asti
"8000020016908|cinzano to spritz száraz fehér pezsgő 11,5% 750 ml",l,-194.667,-4.073,"Cinzano To Spritz száraz fehér pezsgő 11,5% 750 ml","Cinzano To Spritz száraz fehér pezsgő 11,5% 750 ml",8000020016908,08000020016908,3585.0,3439.0,ml,ml,750.0,750.0,4780.0,4585.333,pezsgo-gyongyozo-bor-252,Italok|Pezsgők|Hagyományos pezsgők|Száraz pezsgők
"8000020016922|cinzano prosecco d.o.c. száraz fehér pezsgő 11% 0,75 l",l,-140.0,-2.172,"Cinzano Prosecco D.O.C. száraz fehér pezsgő 11% 0,75 l","Cinzano Prosecco D.O.C. száraz fehér pezsgő 11% 0,75 l",8000020016922,08000020016922,4834.0,4729.0,ml,ml,750.0,750.0,6445.333,6305.333,pezsgo-gyongyozo-bor-252,Italok|Pezsgők|Hagyományos pezsgők|Száraz pezsgők
8000070019911|lavazza qualità oro perfect symphony őrölt kávé 250 g,kg,864.0,3.741,Lavazza Qualità Oro Perfect Symphony őrölt kávé 250 g,Lavazza Qualità Oro Perfect Symphony őrölt kávé 250 g,8000070019911,08000070019911,5774.0,5990.0,g,g,250.0,250.0,23096.0,23960.0,orolt-kave-136,Italok|Kávé|Őrölt-pörkölt kávé|200-250g
8000070037304|lavazza crema e gusto dolce lágy pörkölésű őrölt kávé 250 g,kg,-600.0,-4.763,Lavazza Crema e Gusto Dolce lágy pörkölésű őrölt kávé 250 g,Lavazza Crema e Gusto Dolce lágy pörkölésű őrölt kávé 250 g,8000070037304,08000070037304,3149.0,2999.0,g,g,250.0,250.0,12596.0,11996.0,orolt-kave-136,Italok|Kávé|Őrölt-pörkölt kávé|200-250g
8000070038417|lavazza crema e gusto forte őrölt pörkölt kávé 250 g,kg,-2700.0,-18.372,Lavazza Crema e Gusto Forte őrölt pörkölt kávé 250 g,Lavazza Crema e Gusto Forte őrölt pörkölt kávé 250 g,8000070038417,08000070038417,3674.0,2999.0,g,g,250.0,250.0,14696.0,11996.0,orolt-kave-136,Italok|Kávé|Őrölt-pörkölt kávé|200-250g
8000070038769|lavazza crema e gusto classico őrölt kávé 250 g,kg,-600.0,-4.763,Lavazza Crema e Gusto Classico őrölt kávé 250 g,Lavazza Crema e Gusto Classico őrölt kávé 250 g,8000070038769,08000070038769,3149.0,2999.0,g,g,250.0,250.0,12596.0,11996.0,orolt-kave-136,Italok|Kávé|Szemes Kávé|200-250g
8000070051003|lavazza crema e gusto classico pörkölt szemes kávé 1000 g,kg,-659.0,-4.828,Lavazza Crema E Gusto Classico pörkölt szemes kávé 1000 g,Lavazza Crema E Gusto Classico pörkölt szemes kávé 1000 g,8000070051003,08000070051003,13649.0,12990.0,g,g,1000.0,1000.0,13649.0,12990.0,szemes-kave-138,Italok|Kávé|Szemes Kávé|900-1000g
