key,base_unit,Spar_product_name,Spar_barcode,Spar_unit_price,Spar_unit_step,Spar_unit_type,Spar_base_price,Spar_categories,Prima_product_name,Prima_barcode,Prima_unit_price,Prima_unit_step,Prima_unit_type,Prima_base_price,Prima_categories,Tesco_product_name,Tesco_barcode,Tesco_unit_price,Tesco_unit_step,Tesco_unit_type,Tesco_base_price,Tesco_categories,min_store,max_store,pct_spread
kotányi fehérbors őrölt 20 g,kg,Kotányi fehérbors őrölt 20 g,5995863015481,649.0,20.0,g,32450.0,bors-167,Kotányi fehérbors őrölt 20 g,5995863015481,699.0,20.0,g,34950.0,fuszer-123,Kotányi fehérbors őrölt 20 g,05995863015481,659.0,20.0,g,32950.0,Alapvető élelmiszerek|Ételízesítés|Klasszikus fűszerek|Bors,Spar,Prima,7.704
cerbona gluténmentes csokoládés-narancsos müzliszelet kakaós bevonó talppal 35 g,kg,Cerbona gluténmentes csokoládés-narancsos müzliszelet kakaós bevonó talppal 35 g,5998400313941,345.0,35.0,g,9857.143,glutenmentes-76,Cerbona gluténmentes csokoládés-narancsos müzliszelet kakaós bevonó talppal 35 g,5998400313941,365.0,35.0,g,10428.571,glutenmentes-elelmiszer-32,Cerbona gluténmentes csokoládés-narancsos müzliszelet kakaós bevonó talppal 35 g,05998400313941,339.0,35.0,g,9685.714,"Alapvető élelmiszerek|Gabona- és kukoricapelyhek, müzli|Gabonapehely- és müzliszeletek|Müzliszeletek",Tesco,Prima,7.67
"cerbona gluténmentes, laktózmentes epres-chia magos müzliszelet 35 g",kg,"Cerbona gluténmentes, laktózmentes epres-chia magos müzliszelet 35 g",5998400313897,345.0,35.0,g,9857.143,glutenmentes-76,"Cerbona gluténmentes, laktózmentes epres-chia magos müzliszelet 35 g",5998400313897,365.0,35.0,g,10428.571,glutenmentes-elelmiszer-32,"Cerbona gluténmentes, laktózmentes epres-chia magos müzliszelet 35 g",05998400313897,339.0,35.0,g,9685.714,"Alapvető élelmiszerek|Gabona- és kukoricapelyhek, müzli|Gabonapehely- és müzliszeletek|Müzliszeletek",Tesco,Prima,7.67
orbit mints spearmint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,kg,Orbit Mints Spearmint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,42211501,464.0,28.0,g,16571.429,cukormentes-78,Orbit Mints Spearmint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,42211501,499.0,28.0,g,17821.429,cukorka-ragogumi-egyeb-163,Orbit Mints Spearmint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,00000042211501,465.0,28.0,g,16607.143,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Leheletfrissítő, légúttisztító cukorkák",Spar,Prima,7.543
orbit mints strong mint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,kg,Orbit Mints Strong Mint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,42211631,464.0,28.0,g,16571.429,cukormentes-78,Orbit Mints Strong Mint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,42211631,499.0,28.0,g,17821.429,cukorka-ragogumi-egyeb-163,Orbit Mints Strong Mint mentaízű cukormentes töltetlen keménycukorka édesítőszerrel 28 g,00000042211631,465.0,28.0,g,16607.143,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Leheletfrissítő, légúttisztító cukorkák",Spar,Prima,7.543
corega erős original enyhén mentolos műfogsorrögzítő krém 40 g,kg,Corega Erős Original enyhén mentolos műfogsorrögzítő krém 40 g,5999518572060,1954.0,40.0,g,48850.0,fogkrem-299,Corega Erős Original enyhén mentolos műfogsorrögzítő krém 40 g,5999518572060,2099.0,40.0,g,52475.0,szajapolas-203,Corega Erős Original enyhén mentolos műfogsorrögzítő krém 40 g,05999518572060,2029.0,40.0,g,50725.0,Drogéria|Szájápolás|Szájhigiénia|Műfogsorrögzítők és tisztítók,Spar,Prima,7.421
golden alma lédig,kg,Golden alma lédig,,73.95,150.0,g,493.0,alma-es-korte-51,Golden alma lédig,,232.5,500.0,g,465.0,gyumolcs-38,Golden alma lédig,02878730000000,76.0,165.577,g,459.001,Zöldség és gyümölcs|Gyümölcsök|Körte és alma|Alma,Tesco,Spar,7.407
kotányi egész borókabogyó 22 g,kg,Kotányi egész borókabogyó 22 g,5995863015603,474.0,22.0,g,21545.455,fuszerek-165,Kotányi egész borókabogyó 22 g,5995863015603,499.0,22.0,g,22681.818,fuszer-123,Kotányi egész borókabogyó 22 g,05995863015603,465.0,22.0,g,21136.364,Alapvető élelmiszerek|Ételízesítés|Klasszikus fűszerek|Egyéb fűszerek,Tesco,Prima,7.312
nutella plant based kenhető kakaós mogyorókrém 350 g,kg,Nutella Plant Based kenhető kakaós mogyorókrém 350 g,8000500426494,2624.0,350.0,g,7497.143,kremek-149,Nutella Plant Based kenhető kakaós mogyorókrém 350 g,8000500426494,2499.0,350.0,g,7140.0,mogyorokrem-107,Nutella Plant Based kenhető kakaós mogyorókrém 350 g,08000500426494,2679.0,350.0,g,7654.286,Speciális|Vegetáriánus és vegán|Desszertek|Desszertek,Prima,Tesco,7.203
milli high protein barackos pite ízű krémtúró 150 g,kg,Milli High Protein barackos pite ízű krémtúró 150 g,5998200752414,564.0,150.0,g,3760.0,puding-kremturo-tejberizs-97,Milli High Protein barackos pite ízű krémtúró 150 g,5998200752414,599.0,150.0,g,3993.333,kremturo-58,Milli High Protein barackos pite ízű krémtúró 150 g,05998200752414,559.0,150.0,g,3726.667,"Speciális|Sportétrend kiegészítők|Magas fehérjetartalmú joghurt, joghurtital, desszert|Desszert",Tesco,Prima,7.156
milli high protein vaníliás krémtúró 150 g,kg,Milli High Protein vaníliás krémtúró 150 g,5998200751981,564.0,150.0,g,3760.0,puding-kremturo-tejberizs-97,Milli High Protein vaníliás krémtúró 150 g,5998200751981,599.0,150.0,g,3993.333,kremturo-58,Milli High Protein vaníliás krémtúró 150 g,05998200751981,559.0,150.0,g,3726.667,"Speciális|Sportétrend kiegészítők|Magas fehérjetartalmú joghurt, joghurtital, desszert|Desszert",Tesco,Prima,7.156
milli high protein áfonyás muffin ízű krémtúró 150 g,kg,Milli High Protein áfonyás muffin ízű krémtúró 150 g,5998200752001,564.0,150.0,g,3760.0,puding-kremturo-tejberizs-97,Milli High Protein áfonyás muffin ízű krémtúró 150 g,5998200752001,599.0,150.0,g,3993.333,kremturo-58,Milli High Protein áfonyás muffin ízű krémtúró 150 g,05998200752001,559.0,150.0,g,3726.667,"Speciális|Sportétrend kiegészítők|Magas fehérjetartalmú joghurt, joghurtital, desszert|Desszert",Tesco,Prima,7.156
kalas classic jódozott görög tengeri só 400 g,kg,Kalas Classic jódozott görög tengeri só 400 g,5201050111042,620.0,400.0,g,1550.0,etelizesito-leveskocka-171,Kalas Classic jódozott görög tengeri só 400 g,5201050111042,619.0,400.0,g,1547.5,fuszer-123,Kalas Classic jódozott görög tengeri só 400 g,05201050111042,579.0,400.0,g,1447.5,Alapvető élelmiszerek|Só és Cukor|Só és Cukor|Só,Tesco,Spar,7.081
cerbona protein fehérjében gazdag csokoládés-karamellás müzliszelet 35 g,kg,Cerbona Protein fehérjében gazdag csokoládés-karamellás müzliszelet 35 g,5998400308459,354.0,35.0,g,10114.286,protein-tartalmu-keszitmeny-151,Cerbona Protein fehérjében gazdag csokoládés-karamellás müzliszelet 35 g,5998400308459,379.0,35.0,g,10828.571,muzli-es-egyeb-szelet-78,Cerbona Protein fehérjében gazdag csokoládés-karamellás müzliszelet 35 g,05998400308459,369.0,35.0,g,10542.857,Speciális|Sportétrend kiegészítők|Egyéb magas fehérjetartalmú ételek|Egyéb magas fehérjetartalmú ételek,Spar,Prima,7.062
milka choco croissant alpesi tej felhasználásával készült tejcsokoládés töltelékkel 50 g,kg,Milka Choco croissant alpesi tej felhasználásával készült tejcsokoládés töltelékkel 50 g,7622202251597,485.0,50.0,g,9700.0,sutemeny-178,Milka Choco croissant alpesi tej felhasználásával készült tejcsokoládés töltelékkel 50 g,7622202251597,519.0,50.0,g,10380.0,piskota-croissant-162,Milka Choco croissant alpesi tej felhasználásával készült tejcsokoládés töltelékkel 50 g,07622202251597,495.0,50.0,g,9900.0,Pékáru|Tartós pékáru|Édes pékáru|Édes pékáru,Spar,Prima,7.01
milka choco croissant vaníliaízű töltelékkel 50 g,kg,Milka Choco croissant vaníliaízű töltelékkel 50 g,7622202253058,485.0,50.0,g,9700.0,sutemeny-178,Milka Choco croissant vaníliaízű töltelékkel 50 g,7622202253058,519.0,50.0,g,10380.0,piskota-croissant-162,Milka Choco croissant vaníliaízű töltelékkel 50 g,07622202253058,495.0,50.0,g,9900.0,Pékáru|Tartós pékáru|Édes pékáru|Édes pékáru,Spar,Prima,7.01
baba lanolin krémhabfürdő 750 ml,l,Baba lanolin krémhabfürdő 750 ml,8717644119938,2259.0,750.0,ml,3012.0,szappanok-307,Baba lanolin krémhabfürdő 750 ml,8717644119938,2299.0,750.0,ml,3065.333,furdes-kezmosas-201,Baba lanolin krémhabfürdő 750 ml,08717644119938,2149.0,750.0,ml,2865.333,"Drogéria|Fürdés, kézmosás|Habfürdők, spa termékek|Habfürdők, spa termékek",Tesco,Prima,6.98
vénusz 100% első préselésű finomított napraforgó-étolaj 5 l,l,Vénusz 100% első préselésű finomított napraforgó-étolaj 5 l,5997003581023,4544.0,5000.0,ml,908.8,ecet-olaj-citromle-161,Vénusz 100% első préselésű finomított napraforgó-étolaj 5 l,5997003581023,4248.0,5000.0,ml,849.6,olaj-131,Vénusz 100% első préselésű finomított napraforgó-étolaj 5 l,05997003581023,4544.0,5000.0,ml,908.8,"Alapvető élelmiszerek|Olaj, ecet|Olaj|Étolajok",Prima,Spar,6.968
mort subite kriek belga meggyes lambic típusú sörkülönlegesség 4% 250 ml,l,Mort Subite Kriek belga meggyes lambic típusú sörkülönlegesség 4% 250 ml,5410263929775,794.0,250.0,ml,3176.0,izesitett-sor-236,Mort Subite Kriek belga meggyes lambic típusú sörkülönlegesség 4% 250 ml,5410263929775,849.0,250.0,ml,3396.0,izesitett-sor-183,Mort Subite Kriek belga meggyes lambic típusú sörkülönlegesség 4% 250 ml,05410263929775,799.0,250.0,ml,3196.0,"Italok|Sör, cider|Ízesített Sörök|Ízesített Sörök",Spar,Prima,6.927
kotányi őrölt szegfűszeg 20 g,kg,Kotányi őrölt szegfűszeg 20 g,5995863015412,454.0,20.0,g,22700.0,fuszerek-165,Kotányi őrölt szegfűszeg 20 g,5995863015412,485.0,20.0,g,24250.0,fuszer-123,Kotányi őrölt szegfűszeg 20 g,05995863015412,455.0,20.0,g,22750.0,Alapvető élelmiszerek|Ételízesítés|Klasszikus fűszerek|Egyéb fűszerek,Spar,Prima,6.828
kotányi egész babérlevél 5 g,kg,Kotányi egész babérlevél 5 g,5995863015344,314.0,5.0,g,62800.0,fuszerek-165,Kotányi egész babérlevél 5 g,5995863015344,335.0,5.0,g,67000.0,fuszer-123,Kotányi egész babérlevél 5 g,05995863015344,315.0,5.0,g,63000.0,Alapvető élelmiszerek|Ételízesítés|Klasszikus fűszerek|Babérlevél,Spar,Prima,6.688
nádudvari élőflórás kefir 330 g,kg,Nádudvari élőflórás kefir 330 g,5998202942448,539.0,330.0,g,1633.333,kefir-aludttej-105,Nádudvari élőflórás kefir 330 g,5998202942448,575.0,330.0,g,1742.424,kefir-48,Nádudvari élőflórás kefir 330 g,05998202942448,549.0,330.0,g,1663.636,"Tejtermék-tojás|Tejföl, kefír, tejszín|Kefír|Poharas kefírek",Spar,Prima,6.679
yopro eper- és málnaízű sovány joghurtital édesítőszerekkel 300 g,kg,YoPro eper- és málnaízű sovány joghurtital édesítőszerekkel 300 g,5941209017268,755.0,300.0,g,2516.667,izesitett-tejitalok-jegeskave-109,YoPro eper- és málnaízű sovány joghurtital édesítőszerekkel 300 g,5941209017268,799.0,300.0,g,2663.333,cukormentes-hozzaadott-cukrot-nem-tartalmaz-33,YoPro eper- és málnaízű sovány joghurtital édesítőszerekkel 300 g,05941209017268,749.0,300.0,g,2496.667,"Speciális|Sportétrend kiegészítők|Magas fehérjetartalmú joghurt, joghurtital, desszert|Joghurtital",Tesco,Prima,6.676
"yopro sztracsatella ízű sovány joghurtital édesítőszerekkel, magnéziummal és folsavval 300 g",kg,"YoPro sztracsatella ízű sovány joghurtital édesítőszerekkel, magnéziummal és folsavval 300 g",5941209024389,755.0,300.0,g,2516.667,izesitett-tejitalok-jegeskave-109,"YoPro sztracsatella ízű sovány joghurtital édesítőszerekkel, magnéziummal és folsavval 300 g",5941209024389,799.0,300.0,g,2663.333,cukormentes-hozzaadott-cukrot-nem-tartalmaz-33,"YoPro sztracsatella ízű sovány joghurtital édesítőszerekkel, magnéziummal és folsavval 300 g",05941209024389,749.0,300.0,g,2496.667,"Speciális|Sportétrend kiegészítők|Magas fehérjetartalmú joghurt, joghurtital, desszert|Joghurtital",Tesco,Prima,6.676
"yopro vaníliáskeksz-ízű sovány joghurtital édesítőszerekkel, megnéziummal és folsavval 300 g",kg,"YoPro vaníliáskeksz-ízű sovány joghurtital édesítőszerekkel, megnéziummal és folsavval 300 g",5941209019583,755.0,300.0,g,2516.667,izesitett-tejitalok-jegeskave-109,"YoPro vaníliáskeksz-ízű sovány joghurtital édesítőszerekkel, megnéziummal és folsavval 300 g",5941209019583,799.0,300.0,g,2663.333,cukormentes-hozzaadott-cukrot-nem-tartalmaz-33,"YoPro vaníliáskeksz-ízű sovány joghurtital édesítőszerekkel, megnéziummal és folsavval 300 g",05941209019583,749.0,300.0,g,2496.667,"Speciális|Hozzáadott cukor mentes|Joghurt, joghurtital, desszert|Joghurt",Tesco,Prima,6.676
nádudvari e-mentes natúr vajkrém 180 g,kg,Nádudvari E-mentes natúr vajkrém 180 g,5998202942349,1124.0,180.0,g,6244.444,vajkrem-sajtkrem-korozott-101,Nádudvari E-mentes natúr vajkrém 180 g,5998202942349,1199.0,180.0,g,6661.111,vajkrem-55,Nádudvari E-mentes natúr vajkrém 180 g,05998202942349,1139.0,180.0,g,6327.778,"Tejtermék-tojás|Vaj, margarin|Vaj, vajkrém|Vajkrém és körözött",Spar,Prima,6.673
cappy 100% almalé 1 l,l,Cappy 100% almalé 1 l,5993330001081,1099.0,1000.0,ml,1099.0,szensavmentes-uditoitalok-202,Cappy 100% almalé 1 l,5993330001081,1149.0,1000.0,ml,1149.0,gyumolcsle-gyumolcs-ital-176,Cappy 100% almalé 1 l,05993330001081,1079.0,1000.0,ml,1079.0,Italok|Gyümölcs és zöldséglevek|100% gyümölcslevek|100% Gyümölcslevek,Tesco,Prima,6.487
cappy körte gyümölcsital körtepüré sűrítményből cukorral és édesítőszerekkel 1 l,l,Cappy Körte gyümölcsital körtepüré sűrítményből cukorral és édesítőszerekkel 1 l,5993330003016,1109.0,1000.0,ml,1109.0,gyumolcslevek-205,Cappy Körte gyümölcsital körtepüré sűrítményből cukorral és édesítőszerekkel 1 l,5993330003016,1149.0,1000.0,ml,1149.0,gyumolcsle-gyumolcs-ital-176,Cappy Körte gyümölcsital körtepüré sűrítményből cukorral és édesítőszerekkel 1 l,05993330003016,1079.0,1000.0,ml,1079.0,Italok|Gyümölcs és zöldséglevek|Gyümölcs nektárok és egyéb gyümölcsitalok|Gyümölcs nektárok és egyéb gyümölcsitalok,Tesco,Prima,6.487
cappy őszibarack mix gyümölcsital őszibarackpüré és almalé sűrítményből 1 l,l,Cappy Őszibarack Mix gyümölcsital őszibarackpüré és almalé sűrítményből 1 l,5000112670219,1109.0,1000.0,ml,1109.0,gyumolcslevek-205,Cappy Őszibarack Mix gyümölcsital őszibarackpüré és almalé sűrítményből 1 l,5000112670219,1149.0,1000.0,ml,1149.0,gyumolcsle-gyumolcs-ital-176,Cappy Őszibarack Mix gyümölcsital őszibarackpüré és almalé sűrítményből 1 l,05000112670219,1079.0,1000.0,ml,1079.0,Italok|Gyümölcs és zöldséglevek|Gyümölcs nektárok és egyéb gyümölcsitalok|Gyümölcs nektárok és egyéb gyümölcsitalok,Tesco,Prima,6.487
kellogg's corn flakes aranyló kukoricából készült pirított kukoricapehely 250 g,kg,Kellogg's Corn Flakes aranyló kukoricából készült pirított kukoricapehely 250 g,5053827111188,1079.0,250.0,g,4316.0,gabonapehely-132,Kellogg's Corn Flakes aranyló kukoricából készült pirított kukoricapehely 250 g,5053827111188,1149.0,250.0,g,4596.0,kukorica-es-zabpehely-76,Kellogg's Corn Flakes aranyló kukoricából készült pirított kukoricapehely 250 g,05053827111188,1079.0,250.0,g,4316.0,"Alapvető élelmiszerek|Gabona- és kukoricapelyhek, müzli|Kukorica-, zab- és egyéb pelyhek|Kukorica-, zab- és egyéb pelyhek",Spar,Prima,6.487
müller grízpuding meggy ízű öntettel 450 g,kg,Müller grízpuding meggy ízű öntettel 450 g,42392194,1079.0,450.0,g,2397.778,keszdesszertek-96,Müller grízpuding meggy ízű öntettel 450 g,42392194,1149.0,450.0,g,2553.333,puding-57,Müller grízpuding meggy ízű öntettel 450 g,00000042392194,1079.0,450.0,g,2397.778,Tejtermék-tojás|Tejdesszertek|Puding|Puding,Spar,Prima,6.487
"finlandia vodka 40% 0,7 l",l,"Finlandia vodka 40% 0,7 l",6440003100095,7559.0,700.0,ml,10798.571,vodka-243,"Finlandia vodka 40% 0,7 l",5995757003846,8049.0,700.0,ml,11498.571,vodka-189,"Finlandia vodka 40% 0,7 l",06440003100095,7590.0,700.0,ml,10842.857,Italok|Szeszes italok|Vodka|Vodka,Spar,Prima,6.482
zott jogobella laktózmentes élőflórás joghurt 150 g,kg,Zott Jogobella laktózmentes élőflórás joghurt 150 g,4014500518855,158.0,150.0,g,1053.333,laktozmentes-75,Zott Jogobella laktózmentes élőflórás joghurt 150 g,4014500517360,166.0,150.0,g,1106.667,laktozmentes-elelmiszer-34,Zott Jogobella laktózmentes élőflórás joghurt 150 g,04014500517360,156.0,150.0,g,1040.0,"Speciális|Laktózmentes|Joghurt, joghurtital, desszert|Joghurt",Tesco,Prima,6.41
tante fanny friss leveles tészta 300 g,kg,Tante Fanny Friss leveles tészta 300 g,9120003415418,714.0,300.0,g,2380.0,hidegkonyha-221,Tante Fanny Friss leveles tészta 300 g,9120003415418,759.0,300.0,g,2530.0,teszta-147,Tante Fanny friss leveles tészta 300 g,09120003415418,719.0,300.0,g,2396.667,"Alapvető élelmiszerek|Készételek|Kész tészták, köretek|Kész tészták",Spar,Prima,6.303
haribo goldbären gyümölcsízű gumicukorka 100 g,kg,Haribo Goldbären gyümölcsízű gumicukorka 100 g,9002975301558,564.0,100.0,g,5640.0,gumicukor-184,Haribo Goldbären gyümölcsízű gumicukorka 100 g,9002975301558,599.0,100.0,g,5990.0,cukorka-ragogumi-egyeb-163,Haribo Goldbären gyümölcsízű gumicukorka 100 g,09002975301558,579.0,100.0,g,5790.0,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Gumicukor",Spar,Prima,6.206
haribo happy cherries gyümölcsízű gumicukorka 100 g,kg,Haribo Happy Cherries gyümölcsízű gumicukorka 100 g,5996379309828,564.0,100.0,g,5640.0,gumicukor-184,Haribo Happy Cherries gyümölcsízű gumicukorka 100 g,5996379309828,599.0,100.0,g,5990.0,cukorka-ragogumi-egyeb-163,Haribo Happy Cherries gyümölcsízű gumicukorka 100 g,05996379309828,579.0,100.0,g,5790.0,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Gumicukor",Spar,Prima,6.206
haribo happy cola kólaízű gumicukorka 100 g,kg,Haribo Happy Cola kólaízű gumicukorka 100 g,9002975323369,564.0,100.0,g,5640.0,gumicukor-184,Haribo Happy Cola kólaízű gumicukorka 100 g,9002975323369,599.0,100.0,g,5990.0,cukorka-ragogumi-egyeb-163,Haribo Happy Cola kólaízű gumicukorka 100 g,09002975323369,579.0,100.0,g,5790.0,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Gumicukor",Spar,Prima,6.206
haribo jelly beans zselés cukordrazsé 80 g,kg,Haribo Jelly Beans zselés cukordrazsé 80 g,4001686013625,564.0,80.0,g,7050.0,gumicukor-184,Haribo Jelly Beans zselés cukordrazsé 80 g,9002975703291,599.0,80.0,g,7487.5,cukorka-ragogumi-egyeb-163,Haribo Jelly Beans zselés cukordrazsé 80 g,04001686013625,579.0,80.0,g,7237.5,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Gumicukor",Spar,Prima,6.206
haribo pico-balla gyümölcsízű gumicukorka 85 g,kg,Haribo Pico-Balla gyümölcsízű gumicukorka 85 g,8426617002473,564.0,85.0,g,6635.294,gumicukor-184,Haribo Pico-Balla gyümölcsízű gumicukorka 85 g,8426617002473,599.0,85.0,g,7047.059,cukorka-ragogumi-egyeb-163,Haribo Pico-Balla gyümölcsízű gumicukorka 85 g,08426617002473,579.0,85.0,g,6811.765,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Édességek gyerekeknek|Édességek gyerekeknek",Spar,Prima,6.206
haribo pixel fizz gyümölcsízű gumicukorka konfekt 80 g,kg,Haribo Pixel Fizz gyümölcsízű gumicukorka konfekt 80 g,4001686005927,564.0,80.0,g,7050.0,gumicukor-184,Haribo Pixel Fizz gyümölcsízű gumicukorka konfekt 80 g,4001686005927,599.0,80.0,g,7487.5,cukorka-ragogumi-egyeb-163,Haribo Pixel Fizz gyümölcsízű gumicukorka konfekt 80 g,04001686005927,579.0,80.0,g,7237.5,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Gumicukor",Spar,Prima,6.206
haribo quaxi gyümölcsízű gumicukorka habosított gumicukorka réteggel 100 g,kg,Haribo Quaxi gyümölcsízű gumicukorka habosított gumicukorka réteggel 100 g,9002975472814,564.0,100.0,g,5640.0,gumicukor-184,Haribo Quaxi gyümölcsízű gumicukorka habosított gumicukorka réteggel 100 g,9002975472814,599.0,100.0,g,5990.0,cukorka-ragogumi-egyeb-163,Haribo Quaxi gyümölcsízű gumicukorka habosított gumicukorka réteggel 100 g,09002975472814,579.0,100.0,g,5790.0,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Gumicukor",Spar,Prima,6.206
