index,category_id,name,display_name,url_category_path,parent_category_id,parent_url_category_path,depth,amounts,child_count,is_leaf,path,path_ids,image_url
216,Tejdesszertek,Tejdesszertek,Tejdesszertek,élelmiszer/tejtermék/tejtermék/tejdesszertek,Tejtermek,élelmiszer/tejtermék/tejtermék,3,107,0,true,Élelmiszer > Tejtermék > Tejtermék > Tejdesszertek,Élelmiszer|Tejtermekek|Tejtermek|Tejdesszertek,https://cdn.metro-group.com/hu/hu_pim_598892001001_02.png
217,növenyiAlternatívák_1740400279585,Növényi alternatívák,Növényi alternatívák,élelmiszer/tejtermék/tejtermék/növényi-alternatívák,Tejtermek,élelmiszer/tejtermék/tejtermék,3,6,0,true,Élelmiszer > Tejtermék > Tejtermék > Növényi alternatívák,Élelmiszer|Tejtermekek|Tejtermek|növenyiAlternatívák_1740400279585,https://cdn.metro-group.com/hu/hu_pim_140883001001_01.png
218,Sajt,Sajt,Sajt,élelmiszer/tejtermék/sajt,Tejtermekek,élelmiszer/tejtermék,2,339,10,false,Élelmiszer > Tejtermék > Sajt,Élelmiszer|Tejtermekek|Sajt,https://cdn.metro-group.com/hu/hu_pim_62974001001_02.png
219,kemenySajt_1739519584852,Kemény sajt,Kemény sajt,élelmiszer/tejtermék/sajt/kemény-sajt,Sajt,élelmiszer/tejtermék/sajt,3,28,0,true,Élelmiszer > Tejtermék > Sajt > Kemény sajt,Élelmiszer|Tejtermekek|Sajt|kemenySajt_1739519584852,https://cdn.metro-group.com/hu/hu_pim_110142001001_01.png
220,fellágyFelkemenySajt_1739519559923,"Féllágy, félkemény sajt","Féllágy, félkemény sajt",élelmiszer/tejtermék/sajt/féllágy-félkemény-sajt,Sajt,élelmiszer/tejtermék/sajt,3,132,0,true,"Élelmiszer > Tejtermék > Sajt > Féllágy, félkemény sajt",Élelmiszer|Tejtermekek|Sajt|fellágyFelkemenySajt_1739519559923,https://cdn.metro-group.com/hu/hu_pim_164298001001_02.png
221,lágyKecskeEsJuhsajt,Lágy kecske és juhsajt,Lágy kecske és juhsajt,élelmiszer/tejtermék/sajt/lágy-kecske-és-juhsajt,Sajt,élelmiszer/tejtermék/sajt,3,10,0,true,Élelmiszer > Tejtermék > Sajt > Lágy kecske és juhsajt,Élelmiszer|Tejtermekek|Sajt|lágyKecskeEsJuhsajt,https://cdn.metro-group.com/hu/hu_pim_143380001001_02.png
222,lágyKeksajt,Lágy kéksajt,Lágy kéksajt,élelmiszer/tejtermék/sajt/lágy-kéksajt,Sajt,élelmiszer/tejtermék/sajt,3,11,0,true,Élelmiszer > Tejtermék > Sajt > Lágy kéksajt,Élelmiszer|Tejtermekek|Sajt|lágyKeksajt,https://cdn.metro-group.com/hu/hu_pim_160231001001_02.png
223,puháraErleltSajt,Puhára érlelt sajt,Puhára érlelt sajt,élelmiszer/tejtermék/sajt/puhára-érlelt-sajt,Sajt,élelmiszer/tejtermék/sajt,3,15,0,true,Élelmiszer > Tejtermék > Sajt > Puhára érlelt sajt,Élelmiszer|Tejtermekek|Sajt|puháraErleltSajt,https://cdn.metro-group.com/hu/hu_pim_103204001001_01.png
224,feherSajt,Fehér sajt,Fehér sajt,élelmiszer/tejtermék/sajt/fehér-sajt,Sajt,élelmiszer/tejtermék/sajt,3,12,0,true,Élelmiszer > Tejtermék > Sajt > Fehér sajt,Élelmiszer|Tejtermekek|Sajt|feherSajt,https://cdn.metro-group.com/hu/hu_pim_145335001001_02.png
225,Mozzarella,Mozzarella,Mozzarella,élelmiszer/tejtermék/sajt/mozzarella,Sajt,élelmiszer/tejtermék/sajt,3,44,0,true,Élelmiszer > Tejtermék > Sajt > Mozzarella,Élelmiszer|Tejtermekek|Sajt|Mozzarella,https://cdn.metro-group.com/hu/hu_pim_79928001001_02.png
226,ömlesztettSajt,Ömlesztett sajt,Ömlesztett sajt,élelmiszer/tejtermék/sajt/ömlesztett-sajt,Sajt,élelmiszer/tejtermék/sajt,3,42,0,true,Élelmiszer > Tejtermék > Sajt > Ömlesztett sajt,Élelmiszer|Tejtermekek|Sajt|ömlesztettSajt,https://cdn.metro-group.com/hu/hu_pim_62977001001_02.png
227,egyebLágysajt,Egyéb lágysajt,Egyéb lágysajt,élelmiszer/tejtermék/sajt/egyéb-lágysajt,Sajt,élelmiszer/tejtermék/sajt,3,44,0,true,Élelmiszer > Tejtermék > Sajt > Egyéb lágysajt,Élelmiszer|Tejtermekek|Sajt|egyebLágysajt,https://cdn.metro-group.com/hu/hu_pim_172430001001_01.png
228,Sajttál,Sajttál,Sajttál,élelmiszer/tejtermék/sajt/sajttál,Sajt,élelmiszer/tejtermék/sajt,3,1,0,true,Élelmiszer > Tejtermék > Sajt > Sajttál,Élelmiszer|Tejtermekek|Sajt|Sajttál,https://cdn.metro-group.com/hu/hu_pim_280686001001_01.png
229,Margarin,Margarin,Margarin,élelmiszer/tejtermék/margarin,Tejtermekek,élelmiszer/tejtermék,2,31,2,false,Élelmiszer > Tejtermék > Margarin,Élelmiszer|Tejtermekek|Margarin,https://cdn.metro-group.com/hu/hu_pim_160905001001_01.png
230,suthetőMargarin,Süthető margarin,Süthető margarin,élelmiszer/tejtermék/margarin/süthető-margarin,Margarin,élelmiszer/tejtermék/margarin,3,9,0,true,Élelmiszer > Tejtermék > Margarin > Süthető margarin,Élelmiszer|Tejtermekek|Margarin|suthetőMargarin,https://cdn.metro-group.com/hu/hu_pim_103031001001_02.png
231,hagyományosMargarin,Hagyományos margarin,Hagyományos margarin,élelmiszer/tejtermék/margarin/hagyományos-margarin,Margarin,élelmiszer/tejtermék/margarin,3,22,0,true,Élelmiszer > Tejtermék > Margarin > Hagyományos margarin,Élelmiszer|Tejtermekek|Margarin|hagyományosMargarin,https://cdn.metro-group.com/hu/hu_pim_56456001001_01.png
232,Vaj,Vaj,Vaj,élelmiszer/tejtermék/vaj,Tejtermekek,élelmiszer/tejtermék,2,33,2,false,Élelmiszer > Tejtermék > Vaj,Élelmiszer|Tejtermekek|Vaj,https://cdn.metro-group.com/hu/hu_pim_129638001001_02.png
233,kenhető82percentZsír,Vaj,Vaj,élelmiszer/tejtermék/vaj/vaj,Vaj,élelmiszer/tejtermék/vaj,3,22,0,true,Élelmiszer > Tejtermék > Vaj > Vaj,Élelmiszer|Tejtermekek|Vaj|kenhető82percentZsír,https://cdn.metro-group.com/hu/hu_pim_976010001001_01.png
234,Vajkrem,Vajkrém,Vajkrém,élelmiszer/tejtermék/vaj/vajkrém,Vaj,élelmiszer/tejtermék/vaj,3,11,0,true,Élelmiszer > Tejtermék > Vaj > Vajkrém,Élelmiszer|Tejtermekek|Vaj|Vajkrem,https://cdn.metro-group.com/hu/hu_pim_129638001001_02.png
235,egyebNövenyiZsírok,"Növényi vaj, margarin","Növényi vaj, margarin",élelmiszer/tejtermék/növényi-vaj-margarin,Tejtermekek,élelmiszer/tejtermék,2,6,0,true,"Élelmiszer > Tejtermék > Növényi vaj, margarin",Élelmiszer|Tejtermekek|egyebNövenyiZsírok,https://cdn.metro-group.com/hu/hu_pim_137608001001_01.png
236,sűrítettTejTejpor,"Sűrített tej, tejpor","Sűrített tej, tejpor",élelmiszer/tejtermék/sűrített-tej-tejpor,Tejtermekek,élelmiszer/tejtermék,2,12,3,false,"Élelmiszer > Tejtermék > Sűrített tej, tejpor",Élelmiszer|Tejtermekek|sűrítettTejTejpor,https://cdn.metro-group.com/hu/hu_pim_100111001001_01.png
237,káveTejszín,Kávétejszín,Kávétejszín,élelmiszer/tejtermék/sűrített-tej-tejpor/kávétejszín,sűrítettTejTejpor,élelmiszer/tejtermék/sűrített-tej-tejpor,3,8,0,true,"Élelmiszer > Tejtermék > Sűrített tej, tejpor > Kávétejszín",Élelmiszer|Tejtermekek|sűrítettTejTejpor|káveTejszín,https://cdn.metro-group.com/hu/hu_pim_989560001001_01.png
238,sűrítettTej,Sűrített tej,Sűrített tej,élelmiszer/tejtermék/sűrített-tej-tejpor/sűrített-tej,sűrítettTejTejpor,élelmiszer/tejtermék/sűrített-tej-tejpor,3,3,0,true,"Élelmiszer > Tejtermék > Sűrített tej, tejpor > Sűrített tej",Élelmiszer|Tejtermekek|sűrítettTejTejpor|sűrítettTej,https://cdn.metro-group.com/hu/hu_pim_156932001001_02.png
239,Tejpor,Tejpor,Tejpor,élelmiszer/tejtermék/sűrített-tej-tejpor/tejpor,sűrítettTejTejpor,élelmiszer/tejtermék/sűrített-tej-tejpor,3,1,0,true,"Élelmiszer > Tejtermék > Sűrített tej, tejpor > Tejpor",Élelmiszer|Tejtermekek|sűrítettTejTejpor|Tejpor,https://cdn.metro-group.com/hu/hu_pim_830869001001_01.png
240,egyebTejtermek,Egyéb tejtermék,Egyéb tejtermék,élelmiszer/tejtermék/egyéb-tejtermék,Tejtermekek,élelmiszer/tejtermék,2,6,2,false,Élelmiszer > Tejtermék > Egyéb tejtermék,Élelmiszer|Tejtermekek|egyebTejtermek,https://cdn.metro-group.com/hu/hu_pim_157866001001_02.png
241,frissElesztő,Friss élesztő,Friss élesztő,élelmiszer/tejtermék/egyéb-tejtermék/friss-élesztő,egyebTejtermek,élelmiszer/tejtermék/egyéb-tejtermék,3,1,0,true,Élelmiszer > Tejtermék > Egyéb tejtermék > Friss élesztő,Élelmiszer|Tejtermekek|egyebTejtermek|frissElesztő,https://cdn.metro-group.com/hu/hu_pim_181584001001_01.png
242,Szójatermekek,Szójatermékek,Szójatermékek,élelmiszer/tejtermék/egyéb-tejtermék/szójatermékek,egyebTejtermek,élelmiszer/tejtermék/egyéb-tejtermék,3,5,0,true,Élelmiszer > Tejtermék > Egyéb tejtermék > Szójatermékek,Élelmiszer|Tejtermekek|egyebTejtermek|Szójatermekek,https://cdn.metro-group.com/hu/hu_pim_151520001001_02.png
243,hűtöttTermekek,Hűtött termék,Hűtött termék,élelmiszer/hűtött-termék,Élelmiszer,élelmiszer,1,582,8,false,Élelmiszer > Hűtött termék,Élelmiszer|hűtöttTermekek,https://cdn.metro-group.com/hu/hutott_category.png
244,hűtöttTermekek_1728023862379,Hűtött termék,Hűtött termék,élelmiszer/hűtött-termék/hűtött-termék,hűtöttTermekek,élelmiszer/hűtött-termék,2,51,5,false,Élelmiszer > Hűtött termék > Hűtött termék,Élelmiszer|hűtöttTermekek|hűtöttTermekek_1728023862379,https://cdn.metro-group.com/hu/hu_pim_18564001001_02.png
245,fagyasztottTesztaNokedli,"Hűtött tészta, nokedli","Hűtött tészta, nokedli",élelmiszer/hűtött-termék/hűtött-termék/hűtött-tészta-nokedli,hűtöttTermekek_1728023862379,élelmiszer/hűtött-termék/hűtött-termék,3,31,0,true,"Élelmiszer > Hűtött termék > Hűtött termék > Hűtött tészta, nokedli",Élelmiszer|hűtöttTermekek|hűtöttTermekek_1728023862379|fagyasztottTesztaNokedli,https://cdn.metro-group.com/hu/hu_pim_18564001001_02.png
246,Pizza,Pizza,Pizza,élelmiszer/hűtött-termék/hűtött-termék/pizza,hűtöttTermekek_1728023862379,élelmiszer/hűtött-termék/hűtött-termék,3,5,0,true,Élelmiszer > Hűtött termék > Hűtött termék > Pizza,Élelmiszer|hűtöttTermekek|hűtöttTermekek_1728023862379|Pizza,https://cdn.metro-group.com/hu/hu_pim_142536001002_02.png
247,Saláták_1740392182299,Saláták,Saláták,élelmiszer/hűtött-termék/hűtött-termék/saláták,hűtöttTermekek_1728023862379,élelmiszer/hűtött-termék/hűtött-termék,3,1,0,true,Élelmiszer > Hűtött termék > Hűtött termék > Saláták,Élelmiszer|hűtöttTermekek|hűtöttTermekek_1728023862379|Saláták_1740392182299,https://cdn.metro-group.com/hu/hu_pim_147629001001_01.png
248,pikánsKenhetőKeszítmenyek,Kenhető készítmények,Kenhető készítmények,élelmiszer/hűtött-termék/hűtött-termék/kenhető-készítmények,hűtöttTermekek_1728023862379,élelmiszer/hűtött-termék/hűtött-termék,3,3,0,true,Élelmiszer > Hűtött termék > Hűtött termék > Kenhető készítmények,Élelmiszer|hűtöttTermekek|hűtöttTermekek_1728023862379|pikánsKenhetőKeszítmenyek,https://cdn.metro-group.com/hu/hu_pim_105393001002_02.png
249,Szendvicsek,Szendvicsek,Szendvicsek,élelmiszer/hűtött-termék/hűtött-termék/szendvicsek,hűtöttTermekek_1728023862379,élelmiszer/hűtött-termék/hűtött-termék,3,11,0,true,Élelmiszer > Hűtött termék > Hűtött termék > Szendvicsek,Élelmiszer|hűtöttTermekek|hűtöttTermekek_1728023862379|Szendvicsek,https://cdn.metro-group.com/hu/hu_pim_675136001001_02.png
250,fagyasztottZöldsegek,Fagyasztott zöldség,Fagyasztott zöldség,élelmiszer/hűtött-termék/fagyasztott-zöldség,hűtöttTermekek,élelmiszer/hűtött-termék,2,162,6,false,Élelmiszer > Hűtött termék > Fagyasztott zöldség,Élelmiszer|hűtöttTermekek|fagyasztottZöldsegek,https://cdn.metro-group.com/hu/hu_pim_109922001001_01.png
251,Burgonya_1740392519113,Burgonya,Burgonya,élelmiszer/hűtött-termék/fagyasztott-zöldség/burgonya,fagyasztottZöldsegek,élelmiszer/hűtött-termék/fagyasztott-zöldség,3,57,0,true,Élelmiszer > Hűtött termék > Fagyasztott zöldség > Burgonya,Élelmiszer|hűtöttTermekek|fagyasztottZöldsegek|Burgonya_1740392519113,https://cdn.metro-group.com/hu/hu_pim_165341001001_02.png
252,huvelyesekEsGombák,Hüvelyesek és gombák,Hüvelyesek és gombák,élelmiszer/hűtött-termék/fagyasztott-zöldség/hüvelyesek-és-gombák,fagyasztottZöldsegek,élelmiszer/hűtött-termék/fagyasztott-zöldség,3,30,0,true,Élelmiszer > Hűtött termék > Fagyasztott zöldség > Hüvelyesek és gombák,Élelmiszer|hűtöttTermekek|fagyasztottZöldsegek|huvelyesekEsGombák,https://cdn.metro-group.com/hu/hu_pim_14086001001_02.png
253,fuszernövenyekGumók,"Füszernövények, gumók","Füszernövények, gumók",élelmiszer/hűtött-termék/fagyasztott-zöldség/füszernövények-gumók,fagyasztottZöldsegek,élelmiszer/hűtött-termék/fagyasztott-zöldség,3,12,0,true,"Élelmiszer > Hűtött termék > Fagyasztott zöldség > Füszernövények, gumók",Élelmiszer|hűtöttTermekek|fagyasztottZöldsegek|fuszernövenyekGumók,https://cdn.metro-group.com/hu/hu_pim_110100001001_02.png
254,Káposztafelek_1740392488426,Káposztafélék,Káposztafélék,élelmiszer/hűtött-termék/fagyasztott-zöldség/káposztafélék,fagyasztottZöldsegek,élelmiszer/hűtött-termék/fagyasztott-zöldség,3,8,0,true,Élelmiszer > Hűtött termék > Fagyasztott zöldség > Káposztafélék,Élelmiszer|hűtöttTermekek|fagyasztottZöldsegek|Káposztafelek_1740392488426,https://cdn.metro-group.com/hu/hu_pim_109922001001_01.png
255,vegyesDaraboltZöldsegek,Vegyes darabolt zöldségek,Vegyes darabolt zöldségek,élelmiszer/hűtött-termék/fagyasztott-zöldség/vegyes-darabolt-zöldségek,fagyasztottZöldsegek,élelmiszer/hűtött-termék/fagyasztott-zöldség,3,28,0,true,Élelmiszer > Hűtött termék > Fagyasztott zöldség > Vegyes darabolt zöldségek,Élelmiszer|hűtöttTermekek|fagyasztottZöldsegek|vegyesDaraboltZöldsegek,https://cdn.metro-group.com/hu/hu_pim_166350001001_02.png
256,egyebZöldsegek_1740392499118,Egyéb zöldségek,Egyéb zöldségek,élelmiszer/hűtött-termék/fagyasztott-zöldség/egyéb-zöldségek,fagyasztottZöldsegek,élelmiszer/hűtött-termék/fagyasztott-zöldség,3,27,0,true,Élelmiszer > Hűtött termék > Fagyasztott zöldség > Egyéb zöldségek,Élelmiszer|hűtöttTermekek|fagyasztottZöldsegek|egyebZöldsegek_1740392499118,https://cdn.metro-group.com/hu/hu_pim_149368001001_02.png
257,fagyasztottGyumölcsök,Fagyasztott gyümölcs,Fagyasztott gyümölcs,élelmiszer/hűtött-termék/fagyasztott-gyümölcs,hűtöttTermekek,élelmiszer/hűtött-termék,2,33,0,true,Élelmiszer > Hűtött termék > Fagyasztott gyümölcs,Élelmiszer|hűtöttTermekek|fagyasztottGyumölcsök,https://cdn.metro-group.com/hu/hu_pim_169440001001_02.png
258,fagyasztottHúsokEsHalak,Fagyasztott hús és hal,Fagyasztott hús és hal,élelmiszer/hűtött-termék/fagyasztott-hús-és-hal,hűtöttTermekek,élelmiszer/hűtött-termék,2,68,0,true,Élelmiszer > Hűtött termék > Fagyasztott hús és hal,Élelmiszer|hűtöttTermekek|fagyasztottHúsokEsHalak,https://cdn.metro-group.com/hu/hu_pim_75405001001_02.png
259,fagyasztottKeszetelek,Fagyasztott készétel,Fagyasztott készétel,élelmiszer/hűtött-termék/fagyasztott-készétel,hűtöttTermekek,élelmiszer/hűtött-termék,2,47,0,true,Élelmiszer > Hűtött termék > Fagyasztott készétel,Élelmiszer|hűtöttTermekek|fagyasztottKeszetelek,https://cdn.metro-group.com/hu/hu_pim_75405001001_02.png
260,fagyasztottPizza,Fagyasztott pizza,Fagyasztott pizza,élelmiszer/hűtött-termék/fagyasztott-pizza,hűtöttTermekek,élelmiszer/hűtött-termék,2,29,0,true,Élelmiszer > Hűtött termék > Fagyasztott pizza,Élelmiszer|hűtöttTermekek|fagyasztottPizza,https://cdn.metro-group.com/hu/hu_pim_142536001001_01.png
261,fagyasztottPeksutemenyek,Fagyasztott péksütemény,Fagyasztott péksütemény,élelmiszer/hűtött-termék/fagyasztott-péksütemény,hűtöttTermekek,élelmiszer/hűtött-termék,2,56,0,true,Élelmiszer > Hűtött termék > Fagyasztott péksütemény,Élelmiszer|hűtöttTermekek|fagyasztottPeksutemenyek,https://cdn.metro-group.com/hu/hu_pim_107616001001_01.png
262,Jegkrem_1739463882172,Jégkrém,Jégkrém,élelmiszer/hűtött-termék/jégkrém,hűtöttTermekek,élelmiszer/hűtött-termék,2,136,0,true,Élelmiszer > Hűtött termék > Jégkrém,Élelmiszer|hűtöttTermekek|Jegkrem_1739463882172,https://cdn.metro-group.com/hu/hu_pim_165652001001_02.png
263,Konzervek,Konzerv,Konzerv,élelmiszer/konzerv,Élelmiszer,élelmiszer,1,448,8,false,Élelmiszer > Konzerv,Élelmiszer|Konzervek,https://cdn.metro-group.com/hu/konzervek_category.png
264,Gyumölcskonzerv,Gyümölcskonzerv,Gyümölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,Konzervek,élelmiszer/konzerv,2,53,7,false,Élelmiszer > Konzerv > Gyümölcskonzerv,Élelmiszer|Konzervek|Gyumölcskonzerv,https://cdn.metro-group.com/hu/hu_pim_162810001002_02.png
265,Ananász,Ananász,Ananász,élelmiszer/konzerv/gyümölcskonzerv/ananász,Gyumölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,3,12,0,true,Élelmiszer > Konzerv > Gyümölcskonzerv > Ananász,Élelmiszer|Konzervek|Gyumölcskonzerv|Ananász,https://cdn.metro-group.com/hu/hu_pim_110844001001_01.png
266,bogyósGyumölcsök,Bogyós gyümölcsök,Bogyós gyümölcsök,élelmiszer/konzerv/gyümölcskonzerv/bogyós-gyümölcsök,Gyumölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,3,1,0,true,Élelmiszer > Konzerv > Gyümölcskonzerv > Bogyós gyümölcsök,Élelmiszer|Konzervek|Gyumölcskonzerv|bogyósGyumölcsök,https://cdn.metro-group.com/hu/hu_pim_110673001001_02.png
267,Citrus,Citrus,Citrus,élelmiszer/konzerv/gyümölcskonzerv/citrus,Gyumölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,3,1,0,true,Élelmiszer > Konzerv > Gyümölcskonzerv > Citrus,Élelmiszer|Konzervek|Gyumölcskonzerv|Citrus,https://cdn.metro-group.com/hu/hu_pim_110672001001_02.png
268,Gyumölcskoktel,Gyümölcskoktél,Gyümölcskoktél,élelmiszer/konzerv/gyümölcskonzerv/gyümölcskoktél,Gyumölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,3,7,0,true,Élelmiszer > Konzerv > Gyümölcskonzerv > Gyümölcskoktél,Élelmiszer|Konzervek|Gyumölcskonzerv|Gyumölcskoktel,https://cdn.metro-group.com/hu/hu_pim_126918001001_01.png
269,Őszibarack,Őszibarack,Őszibarack,élelmiszer/konzerv/gyümölcskonzerv/őszibarack,Gyumölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,3,8,0,true,Élelmiszer > Konzerv > Gyümölcskonzerv > Őszibarack,Élelmiszer|Konzervek|Gyumölcskonzerv|Őszibarack,https://cdn.metro-group.com/hu/hu_pim_162810001002_02.png
270,trópusiGyumölcsök,Trópusi gyümölcsök,Trópusi gyümölcsök,élelmiszer/konzerv/gyümölcskonzerv/trópusi-gyümölcsök,Gyumölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,3,2,0,true,Élelmiszer > Konzerv > Gyümölcskonzerv > Trópusi gyümölcsök,Élelmiszer|Konzervek|Gyumölcskonzerv|trópusiGyumölcsök,https://cdn.metro-group.com/hu/hu_pim_129691001002_02.png
271,egyebGyumölcsök,Egyéb gyümölcsök,Egyéb gyümölcsök,élelmiszer/konzerv/gyümölcskonzerv/egyéb-gyümölcsök,Gyumölcskonzerv,élelmiszer/konzerv/gyümölcskonzerv,3,22,0,true,Élelmiszer > Konzerv > Gyümölcskonzerv > Egyéb gyümölcsök,Élelmiszer|Konzervek|Gyumölcskonzerv|egyebGyumölcsök,https://cdn.metro-group.com/hu/hu_pim_108455001002_01.png
272,Zöldsegkonzerv,Zöldségkonzerv,Zöldségkonzerv,élelmiszer/konzerv/zöldségkonzerv,Konzervek,élelmiszer/konzerv,2,124,10,false,Élelmiszer > Konzerv > Zöldségkonzerv,Élelmiszer|Konzervek|Zöldsegkonzerv,https://cdn.metro-group.com/hu/hu_pim_163647001001_02.png
273,Paradicsom,Paradicsom,Paradicsom,élelmiszer/konzerv/zöldségkonzerv/paradicsom,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,55,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Paradicsom,Élelmiszer|Konzervek|Zöldsegkonzerv|Paradicsom,https://cdn.metro-group.com/hu/hu_pim_47552001001_01.png
274,Csemegekukorica,Csemegekukorica,Csemegekukorica,élelmiszer/konzerv/zöldségkonzerv/csemegekukorica,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,17,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Csemegekukorica,Élelmiszer|Konzervek|Zöldsegkonzerv|Csemegekukorica,https://cdn.metro-group.com/hu/hu_pim_2796001001_01.png
275,Bab,Bab,Bab,élelmiszer/konzerv/zöldségkonzerv/bab,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,26,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Bab,Élelmiszer|Konzervek|Zöldsegkonzerv|Bab,https://cdn.metro-group.com/hu/hu_pim_163647001001_02.png
276,Gombák,Gombák,Gombák,élelmiszer/konzerv/zöldségkonzerv/gombák,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,6,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Gombák,Élelmiszer|Konzervek|Zöldsegkonzerv|Gombák,https://cdn.metro-group.com/hu/hu_pim_165862001001_02.png
277,Borsó,Borsó,Borsó,élelmiszer/konzerv/zöldségkonzerv/borsó,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,3,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Borsó,Élelmiszer|Konzervek|Zöldsegkonzerv|Borsó,https://cdn.metro-group.com/hu/hu_pim_96178001002_01.png
278,Gyökerek,Gyökerek,Gyökerek,élelmiszer/konzerv/zöldségkonzerv/gyökerek,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,1,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Gyökerek,Élelmiszer|Konzervek|Zöldsegkonzerv|Gyökerek,https://cdn.metro-group.com/hu/hu_pim_86024001001_01.png
279,Levelek,Levelek,Levelek,élelmiszer/konzerv/zöldségkonzerv/levelek,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,1,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Levelek,Élelmiszer|Konzervek|Zöldsegkonzerv|Levelek,https://cdn.metro-group.com/hu/hu_pim_923871001002_01.png
280,Articsóka,Articsóka,Articsóka,élelmiszer/konzerv/zöldségkonzerv/articsóka,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,4,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Articsóka,Élelmiszer|Konzervek|Zöldsegkonzerv|Articsóka,https://cdn.metro-group.com/hu/hu_pim_895209001001_01.png
281,egyebHuvelyesek,Egyéb hüvelyesek,Egyéb hüvelyesek,élelmiszer/konzerv/zöldségkonzerv/egyéb-hüvelyesek,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,6,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Egyéb hüvelyesek,Élelmiszer|Konzervek|Zöldsegkonzerv|egyebHuvelyesek,https://cdn.metro-group.com/hu/hu_pim_120593001001_01.png
282,Lecsó,Lecsó,Lecsó,élelmiszer/konzerv/zöldségkonzerv/lecsó,Zöldsegkonzerv,élelmiszer/konzerv/zöldségkonzerv,3,5,0,true,Élelmiszer > Konzerv > Zöldségkonzerv > Lecsó,Élelmiszer|Konzervek|Zöldsegkonzerv|Lecsó,https://cdn.metro-group.com/hu/hu_pim_119605001002_01.png
283,halEsTengerGyumölcsei,Hal és tenger gyümölcsei,Hal és tenger gyümölcsei,élelmiszer/konzerv/hal-és-tenger-gyümölcsei,Konzervek,élelmiszer/konzerv,2,19,5,false,Élelmiszer > Konzerv > Hal és tenger gyümölcsei,Élelmiszer|Konzervek|halEsTengerGyumölcsei,https://cdn.metro-group.com/hu/hu_pim_96774001001_02.png
284,Lazac,Lazac,Lazac,élelmiszer/konzerv/hal-és-tenger-gyümölcsei/lazac,halEsTengerGyumölcsei,élelmiszer/konzerv/hal-és-tenger-gyümölcsei,3,2,0,true,Élelmiszer > Konzerv > Hal és tenger gyümölcsei > Lazac,Élelmiszer|Konzervek|halEsTengerGyumölcsei|Lazac,https://cdn.metro-group.com/hu/hu_pim_53513001001_01.png
285,Hering,Hering,Hering,élelmiszer/konzerv/hal-és-tenger-gyümölcsei/hering,halEsTengerGyumölcsei,élelmiszer/konzerv/hal-és-tenger-gyümölcsei,3,4,0,true,Élelmiszer > Konzerv > Hal és tenger gyümölcsei > Hering,Élelmiszer|Konzervek|halEsTengerGyumölcsei|Hering,https://cdn.metro-group.com/hu/hu_pim_105489001001_02.png
286,Sprotni,Sprotni,Sprotni,élelmiszer/konzerv/hal-és-tenger-gyümölcsei/sprotni,halEsTengerGyumölcsei,élelmiszer/konzerv/hal-és-tenger-gyümölcsei,3,3,0,true,Élelmiszer > Konzerv > Hal és tenger gyümölcsei > Sprotni,Élelmiszer|Konzervek|halEsTengerGyumölcsei|Sprotni,https://cdn.metro-group.com/hu/hu_pim_934885001005_02.png
287,Szardínia,Szardínia,Szardínia,élelmiszer/konzerv/hal-és-tenger-gyümölcsei/szardínia,halEsTengerGyumölcsei,élelmiszer/konzerv/hal-és-tenger-gyümölcsei,3,4,0,true,Élelmiszer > Konzerv > Hal és tenger gyümölcsei > Szardínia,Élelmiszer|Konzervek|halEsTengerGyumölcsei|Szardínia,https://cdn.metro-group.com/hu/hu_pim_74458001001_01.png
288,egyebHal,Egyéb hal,Egyéb hal,élelmiszer/konzerv/hal-és-tenger-gyümölcsei/egyéb-hal,halEsTengerGyumölcsei,élelmiszer/konzerv/hal-és-tenger-gyümölcsei,3,6,0,true,Élelmiszer > Konzerv > Hal és tenger gyümölcsei > Egyéb hal,Élelmiszer|Konzervek|halEsTengerGyumölcsei|egyebHal,https://cdn.metro-group.com/hu/hu_pim_96774001001_02.png
