product_name,barcode,unit_price,categories,image_urls
Augusto Gulliver karamell ízű fagylalt sós karamell ízű szósszal és ostyadarával 120 ml,5907377117032,644.0,gin-183,https://imageproxy.wolt.com/assets/689b7cfe9bbcfa1dc39bba61;https://imageproxy.wolt.com/assets/689b7d009bbcfa1dc39bba62
Avokádó db,,624.0,kefir-aludttej-54,https://imageproxy.wolt.com/assets/689b8f74f18c6aaa8030b280
"BE(er) cool Premium Lager 0,33 l 5,0%",,290.0,izesitett-sor-233,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/4f2a48e8-c07a-11f0-9cae-1a4f58fe13f9_full__96_.png
BIO áfonya 125 g,,1249.0,tejfol-52,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/9bbe86c8-9dee-11f0-9c4a-468d290f26a6_512489003.png
Bahlsen Hit kakaós keksz 220 g,5901414203931,1324.0,gin-183,https://imageproxy.wolt.com/assets/697369f67e37809df6df159a
Ballantine's Finest skót whisky 40% 500 ml,5998829900715,5299.0,pekaru-241,https://imageproxy.wolt.com/assets/689b8f07f18c6aaa8030b1ad
Ballantine's Finest skót whisky 40% 700 ml,5998829900722,8974.0,pekaru-241,https://imageproxy.wolt.com/assets/689b8f07f18c6aaa8030b1ab
"Ballantine's Wild cseresznye ízesítésű skót whisky-ből készült szeszesital 30% 0,7 l",5998829900838,8974.0,pekaru-241,https://imageproxy.wolt.com/assets/689b8f089bbcfa1dc39bc82b
Barna nád kockacukor 500 g,9012501006550,494.0,levesek-tesztak-169,https://imageproxy.wolt.com/assets/689ba9db87a8f04a4a7dbea0;https://imageproxy.wolt.com/assets/689ba9dc87a8f04a4a7dbea4
Basic laskagomba 300 g,5999884574330,729.0,pastetomok-majasok-66,https://imageproxy.wolt.com/assets/689b9c6b87a8f04a4a7dad0b
"Beck's minőségi világos sör 5% 4 x 0,5 l",5998817532027,1984.0,alkoholmentes-sor-234,https://imageproxy.wolt.com/assets/69415102971a9b8089960815;https://imageproxy.wolt.com/assets/69415102971a9b8089960816
Belvita Soft Bakes Gabonás Keksz Epres Töltelékkel 50 G,7622210769947,314.0,gin-183,https://imageproxy.wolt.com/assets/6970c70e7e37809df6dec3b0
"Belvita Soft Bakes gabonás, mogyoróízű keksz kakaós töltelékkel 50 g",7622210788108,314.0,gin-183,https://imageproxy.wolt.com/assets/6a0af3427263bae3427f705e
"Belvita erdei gyümölcsös, gabonás keksz 6 x 50 g (300 g)",7622210346735,1259.0,gin-183,https://imageproxy.wolt.com/assets/69e669d4b5846925d4312461
"Belvita gabonás keksz, mogyorós ízű kakaós töltelékkel 250g",7622210833051,1259.0,gin-183,https://imageproxy.wolt.com/assets/698f1983960776714feee13f
"Belvita kakaós, gabonás keksz csokoládédarabokkal 30% kevesebb cukorral 6  50 g (300 g)",7622210728142,1259.0,gin-183,https://imageproxy.wolt.com/assets/69a97834f115f4a3251e8822
"Belvita kakaós, gabonás keksz csokoládédarabokkal 50g",7622300382216,314.0,gin-183,https://imageproxy.wolt.com/assets/69833c4d879d20d22ae7f1ce
"Belvita kakaós, gabonás keksz csokoládédarabokkal 6 x 50 g (300 g)",7622300443269,1259.0,gin-183,https://imageproxy.wolt.com/assets/6a01d4d030a310d3192f2778
"Belvita mogyorós és mézes, gabonás keksz csokoládédarabokkal 6 x 50 g (300 g)",7622210194961,1259.0,gin-183,https://imageproxy.wolt.com/assets/6970c73a7e37809df6dec3e6
"Bergen Baileys kakaós keksz krémes töltelékkel, tejcsokoládé bevonattal 128 g",5060250346759,1259.0,gin-183,https://imageproxy.wolt.com/assets/689bb5e0f18c6aaa8030d68a
